Id,MainID,FPos,DistBtn,CardNo,HorseName,Draw,SPFrom,SPTo,Age,Stone,Lbs,Favs,Aid,AgeWt,Jockey,Trainer,Allow
97,16,7,1¼,8,Rathbranchurch,8,4,1,5,9,1,Fav,,5 9-1,W Joyce,M Mulvany,5
98,16,8,1¼,2,Clonmacash,15,12,1,4,9,5,,v  ,4 9-5  v,S Coen,A McGuinness,7
99,16,9,2¾,14,Only Spoofing,4,80,1,11,9,2,,,11 9-2,J A Heffernan,Kevin Coleman,
100,16,10,3¾,13,Mount Ruapehu,11,7,1,5,9,3,,,5 9-3,R P Whelan,M Fahey,
101,16,11,2,5,Clever And Cute,6,6,1,4,9,8,2Fav,,4 9-8,R Coakley,J S Bolger,
102,16,12,1¼,4,Dynamic Force,13,9,1,6,9,6,,,6 9-6,J J G Ryan,T G McCourt,3
103,16,13,1,15,I'll Be Handy,10,25,1,3,9,0,,,3 9-0,R C Colgan,Matthew J Smith,
104,17,1,,10,Laugh A Minute,2,18,5,10,8,10,Fav,,10 8-10,C D Hayes,Stephen Thorne,
105,17,2,nk,8,Love Billy Boy,11,5,1,4,8,12,J2Fav,,4 8-12,S Foley,Gerard O'Leary,
106,17,3,½,1,Big Gossey,5,17,2,8,10,2,,t  ,8 10-2  t,R Whearty,C O'Brien,3
107,17,4,1½,6,Apache Outlaw,7,14,1,5,9,3,,,5 9-3,Adam Caffrey,A McGuinness,
108,17,5,shd,9,Staysound Susie,8,18,1,4,8,11,,,4 8-11,A J Slattery,A Slattery,
109,17,6,hd,5,Stag Night,3,5,1,7,9,7,J2Fav,,7 9-7,W J Lee,W McCreery,
110,17,7,nk,4,Betsen,6,16,1,4,9,4,,,4 9-4,J J G Ryan,J Davison,3
111,17,8,1¾,12,Emerald Harmony,4,11,1,4,8,0,,,4 8-0  (oh 2),R M Mulligan,J P Murtagh,7
112,17,9,½,2,Go Athletico (FR),10,17,2,7,9,12,,t1   p1  ,7 9-12  t1   p1,C T Keane,A McGuinness,
113,17,10,¾,7,Merisi Diamond,9,15,2,6,9,0,,t  ,6 9-0  t,R P Whelan,Ms J Morgan,
114,17,11,3¾,11,Rappell,12,12,1,4,8,0,,,4 8-0  (oh 1),Nicola Burns,P W Flynn,7
115,17,12,12,3,I Am Superman,1,16,1,9,9,7,,t   b  ,9 9-7  t   b,J A Powell,M O'Callaghan,3
116,18,1,,5,Bint Queen Kindly,5,2,1,3,9,1,Fav,,3 9-1,C D Hayes,D K Weld,
117,18,2,1¼,6,Copacabana Sands,20,7,2,3,9,1,,,3 9-1,C T Keane,M O'Callaghan,
118,18,3,4½,12,Murkala,19,10,3,3,9,1,2Fav,,3 9-1,B M Coen,J P Murtagh,
119,18,4,nk,19,Win Me Over,8,13,2,3,9,1,,,3 9-1,R L Moore,A P O'Brien,
120,18,5,2¾,9,Gotomylovely,12,100,1,3,8,8,,,3 8-8,D S O'Sullivan,J A Stack,7
121,18,6,hd,8,Echinacea,10,66,1,3,9,1,,,3 9-1,R C Colgan,Kevin Coleman,
122,18,7,¾,15,Thakheera,16,50,1,3,9,1,,,3 9-1,J M Sheridan,D Hogan,
123,18,8,nk,3,Aherla Rock,1,80,1,3,9,1,,,3 9-1,D E Sheehy,J P Murtagh,
124,18,9,1,4,Al What,6,20,1,3,8,12,,,3 8-12,J A Powell,N Meade,3
125,18,10,¾,10,Kitty Rickets,15,10,1,3,9,1,,,3 9-1,J A Heffernan,David J Geary,
126,18,11,½,17,Vega's Muse,22,16,1,3,9,1,,,3 9-1,S Foley,Mrs J Harrington,
127,18,12,shd,14,Saol Nios Gile,7,50,1,3,9,1,,,3 9-1,R Coakley,J S Bolger,
128,18,13,4½,7,Curroy Lady,3,200,1,3,9,1,,,3 9-1,L T McAteer,M M McNiff,
129,18,14,nk,21,Real Petite (GER),2,80,1,3,8,8,,,3 8-8,R M Mulligan,T Mullins,7
130,18,15,1½,11,Miss Crinshawn,9,66,1,3,9,1,,h1  ,3 9-1  h1,R P Whelan,John O'Donoghue,
131,18,16,2½,1,Onemorestar,14,150,1,4,9,13,,,4 9-13,J J G Ryan,J Motherway,3
132,18,17,1¾,13,Oiche Rua,13,125,1,3,9,1,,,3 9-1,Adam Caffrey,A McGuinness,
133,18,18,¾,16,Uluwatu,11,50,1,3,9,1,,,3 9-1,G M Ryan,K P Cotter,
134,18,19,2¼,2,Prime Sign,4,100,1,4,10,2,,,4 10-2,G F Carroll,A Oliver,
135,18,20,8,20,Woodlea (FR),21,80,1,3,9,1,,,3 9-1,L F Roche,Eoghan O'Neill,
136,19,1,,15,Orandi (FR),27,10,1,7,8,13,,t  ,7 8-13  t,S Foley,A J Martin,
137,19,2,¾,2,Kortez Bay,2,16,1,4,9,12,,,4 9-12,G F Carroll,S Lavery,
138,19,3,4¾,7,Smooth Tom,4,28,1,6,9,5,,v  ,6 9-5  v,A J Slattery,A Slattery,
139,19,4,¾,14,Indigo Five,15,12,1,6,9,1,,,6 9-1,N M Crosse,J Feane,
140,19,5,nk,12,Gleneagle Bay,3,10,3,5,9,3,Fav,t1   p1  ,5 9-3  t1   p1,C T Keane,Stephen Thorne,
141,19,6,¾,25,Fort Vega (FR),1,16,1,5,8,8,,,5 8-8,R P Cleary,S Lavery,
142,19,7,hd,17,Independent Expert,19,16,1,6,8,12,,,6 8-12,C D Hayes,Stephen Thorne,
143,19,8,1¼,4,Flying Finn,9,22,1,4,9,3,,,4 9-3,O McSweeney,A Keatley,3
144,19,9,¾,3,Take Heart,6,16,1,5,9,10,,,5 9-10,B M Coen,J P Murtagh,
145,19,10,nk,23,No More Porter,8,33,1,7,8,6,,t   p  ,7 8-6  t   p,J A Powell,A McGuinness,3
146,19,11,hd,21,Ephesus,10,66,1,4,8,2,,t   p  ,4 8-2  t   p,Nicola Burns,D Hogan,7
147,19,12,½,24,San Aer,11,66,1,7,8,4,,t  ,7 8-4  t,J Cleary,T Mullins,5
148,19,13,nk,22,Fratas,16,33,1,5,8,4,,,5 8-4,W Joyce,M Mulvany,5
149,19,14,1¼,18,Bill Silvers,28,50,1,5,8,11,,,5 8-11,L F Roche,W Durkan,
150,19,15,shd,27,Casanova,22,66,1,9,8,0,,v  ,9 8-0  v,J Pietropaolo,A McGuinness,7
151,19,16,½,20,Earls,23,33,1,8,8,6,,t   b  ,8 8-6  t   b,R Whearty,G P Cromwell,3
152,19,17,nse,13,Thunder Roar,24,12,1,6,9,2,,p  ,6 9-2  p,T Eaves,Tony Coyle & Kaine Wood,
153,19,18,4¾,5,Raadobarg,14,7,1,7,9,6,J2Fav,t   b  ,7 9-6  t   b,D Egan,Raphael Freire,
154,19,19,2,10,Weston (GER),12,80,1,6,9,4,,t1  ,6 9-4  t1,J A Heffernan,H Rogers,
155,19,20,1,28,Proleek Prince,13,100,1,5,8,0,,,5 8-0  (oh 1),R M Mulligan,M Rice,7
156,19,21,½,11,Fleetfoot,29,7,1,5,9,3,J2Fav,t  ,5 9-3  t,R Coakley,J S Bolger,
157,19,22,nk,6,Titanium (FR),26,22,1,6,9,1,,t  ,6 9-1  t,M W Hassett,Ciaran Murphy,5
158,19,23,3½,19,Cheers Again,21,18,1,6,8,11,,p  ,6 8-11  p,J M Sheridan,P W Flynn,
159,19,24,¾,8,Monasterboice,18,40,1,4,9,4,,b  ,4 9-4  b,D McMonagle,N Meade,
160,19,25,hd,26,Rhythm King,17,18,1,5,8,8,,,5 8-8,W M Lordan,M Fahey,
161,19,26,5½,9,Soaring Monarch,20,50,1,8,9,4,,,8 9-4,N G McCullagh,J M Barrett,
162,19,27,22,16,Catch The Paddy,5,100,1,5,8,12,,,5 8-12,L T McAteer,P J McKenna,
163,20,1,,8,Dupont Law,11,18,1,3,9,4,,,3 9-4,D McMonagle,Ciaran Murphy,
164,20,2,2,10,First Wave (FR),12,13,8,3,9,4,Fav,,3 9-4,R L Moore,A P O'Brien,
165,20,3,1½,12,Mister Adam,1,9,1,3,9,4,,,3 9-4,J M Sheridan,Gerard O'Leary,
166,20,4,nk,1,A Dream To Share,10,20,1,7,10,7,,,7 10-7,S D Torrens,J & E Kiely,
167,20,5,nk,17,Winston Junior,17,11,2,3,9,4,,,3 9-4,S Foley,Mrs J Harrington,
168,20,6,nse,14,Raykir,13,4,1,3,9,4,2Fav,,3 9-4,C D Hayes,D K Weld,
169,20,7,nk,2,Buckle And Bolts,18,100,1,4,10,7,,,4 10-7,R P Cleary,S Lavery,
170,20,8,1¼,5,Mono River (FR),5,33,1,4,9,11,,t   b1  ,4 9-11  t   b1,D J O'Connor,D Hogan,10
171,20,9,½,9,Fantazy Man,14,80,1,3,8,11,,,3 8-11,C Geerdharry,J P Murtagh,7
172,20,10,½,7,Crooked Path,16,125,1,3,9,4,,,3 9-4,W M Lordan,D Hogan,
173,20,11,nk,18,Zodiac Bear,8,40,1,3,9,4,,,3 9-4,B M Coen,J P Murtagh,
174,20,12,3½,6,Admiral Churchill,6,9,2,3,9,4,,v1  ,3 9-4  v1,W J Lee,P Twomey,
175,20,13,3¼,13,Quickshot (USA),9,40,1,3,9,4,,,3 9-4,D Egan,A Murray,
176,20,14,2½,11,Kasper Hauser,7,80,1,3,9,4,,,3 9-4,R C Colgan,Kevin Coleman,
177,20,15,hd,16,Tracker Issue,4,66,1,3,9,4,,,3 9-4,R Coakley,J S Bolger,
178,20,16,2¾,15,Sonic Invader,3,33,1,3,9,4,,,3 9-4,C T Keane,N Meade,
179,20,17,11,4,Hobart,15,200,1,4,10,7,,,4 10-7,J A Heffernan,J Nash,
180,20,18,1,3,Carthaginian,2,125,1,4,10,4,,,4 10-4,J A Powell,E & P Harty,3
181,21,1,,7,Goldrush Kid,11,6,1,4,9,7,2Fav,t1   p  ,4 9-7  t1   p,J Kearney,Patrick Magee,5
182,21,2,hd,9,Narlita (GER),6,10,1,6,9,11,,h  ,6 9-11  h,Adam Caffrey,H Rogers,
183,21,3,2¾,13,Martinelli,1,17,2,4,9,9,,,4 9-9,C T Keane,K P Cotter,
184,21,4,1¾,1,Rampage,3,25,1,6,9,6,,v  ,6 9-6  v,Sadhbh Tormey,T G McCourt,10
185,21,5,1¼,19,Arthur Rose,14,16,1,4,9,3,,,4 9-3,R P Whelan,M Fahey,
186,21,6,shd,12,Gotta Catch'em All,19,17,2,5,8,13,,,5 8-13,D J O'Connor,H Rogers,10
187,21,7,1,6,Neo Smart,16,7,1,4,9,13,,t  ,4 9-13  t,R Coakley,J S Bolger,
188,21,8,nse,8,Ice Opera,4,16,1,4,9,4,,,4 9-4,Nicola Burns,S Lavery,7
189,21,9,1¼,10,Cousin Shay,13,28,1,6,9,10,,,6 9-10,W M Lordan,N Lupini,
190,21,10,¾,4,Breathe Again,10,18,1,4,9,13,,,4 9-13,R C Colgan,S Lavery,
191,21,11,4½,14,Roman Harry,22,14,1,5,9,6,,,5 9-6,J J G Ryan,Ms Claire O'Connell,3
192,21,12,7,3,Escape Act,18,16,1,4,10,0,,,4 10-0,N M Crosse,Richard O'brien,
193,21,13,4¼,5,Little Keilee,15,16,1,5,9,13,,,5 9-13,B M Coen,Ciaran Murphy,
194,21,14,2,11,Thompson Gunner,21,33,1,4,9,10,,,4 9-10,J A Heffernan,Cian Hughes,
195,21,15,1½,16,Newfire,12,12,1,4,9,8,,,4 9-8,D McMonagle,R P Cody,
196,21,16,8½,15,La La Lucrative,20,18,1,4,9,8,,h  ,4 9-8  h,C D Hayes,Matthew J Smith,
197,21,17,nk,2,Pandion Power,7,11,2,4,9,8,Fav,,4 9-8,R M Mulligan,J P Murtagh,7
198,21,18,nk,17,Decorated Elle,17,66,1,4,8,11,,,4 8-11,D S O'Sullivan,D O'Sullivan,7
199,22,1,,6,Glen To Glen,5,25,1,3,8,12,,,3 8-12,Gabriella Hill,J S Bolger,10
200,22,2,nk,8,Mathan,13,6,4,3,9,8,Fav,,3 9-8,D McMonagle,J P O'Brien,
201,22,3,1½,9,Passing Phase,4,11,1,3,9,8,,,3 9-8,S Foley,Mrs J Harrington,
202,22,4,nse,3,Chester Nimitz,1,8,1,3,9,8,,,3 9-8,C T Keane,N Meade,
203,22,5,1¼,2,Ballintogher,15,6,1,3,9,8,,,3 9-8,R P Whelan,K P Cotter,
204,22,6,hd,7,Iceford,12,6,1,3,9,8,,,3 9-8,B M Coen,J P Murtagh,
205,22,7,¾,5,Far Above Dream,10,200,1,3,8,12,,,3 8-12,A J Casey,D Hogan,10
206,22,8,1¾,12,Teffian Warrior,6,10,1,3,9,8,,,3 9-8,C D Hayes,Ciaran Murphy,
207,22,9,shd,1,Alfred Tennyson,14,5,1,3,9,8,2Fav,,3 9-8,R L Moore,A P O'Brien,
208,22,10,1½,4,Dmaniac,9,14,1,3,9,3,,,3 9-3,M W Hassett,M Hassett,5
209,22,11,1½,14,Amavasya,3,100,1,3,9,3,,,3 9-3,D E Sheehy,M C Grassick,
210,22,12,2¾,15,Faye Presto,2,200,1,3,9,0,,,3 9-0,J J G Ryan,J Davison,3
211,22,U,,16,Lady Mary Heath,11,80,1,3,9,0,,h1  ,3 9-0  h1,J A Powell,A A Howard,3
