Id,MainID,FPos,DistBtn,CardNo,HorseName,Draw,SPFrom,SPTo,Age,Stone,Lbs,Favs,Aid,AgeWt,Jockey,Trainer,Allow
42,6,3,26,5,Arfursgal,,9,2,4,10,2,,t  ,4 10-2  t,Rex Dingle,A J Honeyball,
43,6,4,1¼,4,Potters Marmite,,80,1,5,10,9,,,5 10-9,J M Quinlan,M Crawley,
44,6,5,40,6,Sukrain (FR),,80,1,4,9,11,,h1  ,4 9-11  h1,Freddie Mitchell,D Steele,5
45,7,1,,5,Ali Star Bert,,7,2,9,11,2,J2Fav,,9 11-2,Craig Nichol,S A Harris,
46,7,2,3½,2,Dr Kananga,,6,1,11,11,10,,p  ,11 11-10  p,Thomas Bellamy,Ben Clarke,
47,7,F,,1,Impatient (FR),,15,2,7,11,4,,t  ,7 11-4  t,Benjamin Macey,Jonjo & A J O'Neill,7
48,7,U,,3,Ultra Beat,,6,4,7,11,9,Fav,v1  ,7 11-9  v1,Stan Sheppard,H D Daly,
49,7,PU,,4,Flash In The Park,,7,2,7,11,5,J2Fav,t  ,7 11-5  t,S Bowen,C & A Pogson,
50,8,1,,2,Harel Du Marais (FR),,5,4,8,12,0,Fav,,8 12-0,S Bowen,C & A Pogson,
51,8,2,4¾,1,Jolyjump (FR),,5,1,6,12,0,,,6 12-0,Caoilin Quinn,G & J Moore,
52,8,3,1¼,3,Chestnut Pete,,40,1,10,11,7,,t  ,10 11-7  t,Shane Quinlan,Katy Price,3
53,8,4,1¼,4,Gwennie May Jem (FR),,13,8,5,10,8,2Fav,,5 10-8,Harry Skelton,D Skelton,
54,8,5,20,5,Eric Carmen,,9,1,9,10,3,,t   p  ,9 10-3  t   p,Jack Hogan,G Hanmer,3
55,9,1,,2,Jack Hyde,,11,10,7,11,7,Fav,,7 11-7,Tom Broughton,F O'Brien,5
56,9,2,12,1,Escapologist (FR),,5,2,6,11,7,2Fav,,6 11-7,Mr Alex Chadwick,James Owen,5
57,9,3,nk,6,Little Dipper,,33,1,5,11,5,,,5 11-5,Charlie Deutsch,Mrs M Rowley,
58,9,4,16,5,Little Big Kev,,40,1,6,11,5,,t  ,6 11-5  t,Thomas Bellamy,R T Phillips,
59,9,5,6½,4,South Omo Zone,,16,5,7,11,12,,,7 11-12,S Bowen,O Murphy,
60,9,PU,,3,Monaco Rules,,18,1,5,11,12,,,5 11-12,B S Hughes,Micky Hammond,
61,9,PU,,7,Tommy Tucker,,200,1,8,11,0,,,8 11-0,William Shanahan,G Fierro,5
62,10,1,,1,Alexandra Larose,,5,4,5,11,5,Fav,h  ,5 11-5  h,Lewis Saunders,O Murphy,7
63,10,2,2½,7,Time Was,,9,1,8,10,12,,,8 10-12,Joe Williamson,P A Kirby,3
64,10,3,2¾,5,Time For Tea,,80,1,6,11,0,,,6 11-0,Isabelle Ryder,F Brennan,7
65,10,4,6,8,Heather Honey,,17,2,6,10,12,,,6 10-12,Peter Kavanagh,Mrs S J Smith,3
66,10,5,8½,10,Kuma Beach,,14,1,5,10,5,,p  ,5 10-5  p,B S Hughes,L Morgan,
67,10,6,46,9,The Dancing Lass,,22,1,5,10,9,,p1  ,5 10-9  p1,Charlie Deutsch,Mrs M Rowley,
68,10,PU,,2,Viva Valentina,,8,1,7,11,12,,t  ,7 11-12  t,Harry Skelton,D Skelton,
69,10,PU,,3,Miss Hunky Dory,,22,1,7,11,11,,p1  ,7 11-11  p1,Thomas Bellamy,Ben Clarke,
70,10,PU,,4,Jessie Jump Jet,,6,1,5,11,7,2Fav,,5 11-7,Stan Sheppard,T Lacey,
71,10,PU,,6,My Dream,,11,1,7,11,6,,,7 11-6,Mr Caoilin Quinn,Mrs S J Humphrey,
72,10,PU,,13,Hello Sweety,,14,1,4,10,5,,t  ,4 10-5  (oh 3)   t,Charlie Hammond,S Edmunds,
73,11,1,,5,Thank You Blue,,20,1,8,11,1,,,8 11-1,Lewis Stones,J Candlish,3
74,11,2,4¼,2,Inishnabro,,11,4,6,11,8,JFav,,6 11-8,Lee Edwards,Henry Oliver,
75,11,3,2¾,7,Wise Guy (FR),,7,2,6,11,2,,,6 11-2,Charlie Hammond,S Edmunds,
76,11,4,16,4,Aggagio (FR),,11,4,7,11,7,JFav,,7 11-7,Caoilin Quinn,G & J Moore,
77,11,5,11,3,Greatness Awaits,,8,1,6,11,0,,b  ,6 11-0  b,Murray Dodd,A Ralph,7
78,11,6,3¼,6,Glen Road,,5,1,6,11,1,,,6 11-1,Peter Kavanagh,Mrs S J Smith,3
79,11,7,3½,1,Foreverwalking,,20,1,7,11,8,,t  ,7 11-8  t,David Bass,K Frost,
80,12,1,,8,Lizzie Rey,,33,1,8,10,9,,p1  ,8 10-9  p1,Finn Lambert,R T Phillips,
81,12,2,4,2,Special John,,3,1,6,11,11,Fav,,6 11-11,Callum Pritchard,C J Down,
82,12,3,3,5,Trevor's Lad,,7,2,7,11,5,2Fav,,7 11-5,Caoilin Quinn,T Lawes,
83,12,4,6,9,Lady's Present,,12,1,8,10,9,,,8 10-9,Joe Williamson,P A Kirby,
84,12,5,4¾,4,Glengolly,,13,2,6,11,5,,p1  ,6 11-5  p1,Alice Stevens,Billy Aprahamian,
85,12,6,5½,3,Dexperado (FR),,10,1,6,11,6,,p  ,6 11-6  p,Murray Dodd,N Kent,3
86,12,7,26,6,Churchman,,14,1,7,11,2,,,7 11-2,Jay Tidball,A Ralph,
87,12,8,2½,1,Defence Witness,,11,2,6,11,9,,t1  ,6 11-9  t1,Tom Midgley,S England,3
88,12,PU,,7,Inchester D'amsyl (FR),,7,1,7,10,3,,p  ,7 10-3  p,Benjamin Macey,Jonjo & A J O'Neill,8
89,13,1,,6,Paradoxical,4,11,4,4,9,1,2Fav,p  ,4 9-1  (ex5)   p,Warren Fentiman,J Candlish,5
90,13,2,hd,1,Urban Sprawl,5,5,2,5,9,9,Fav,p  ,5 9-9  p,Callum Shepherd,C Johnston,
91,13,3,1¼,3,Urban Road,10,8,1,6,9,7,,v  ,6 9-7  v,Harry Davies,A D Brown,
92,13,4,shd,2,Kingdom Of Time,7,16,5,4,9,7,,p  ,4 9-7  p,Hollie Doyle,A Watson,
93,13,5,4,5,Get Jiggy With It,1,14,1,4,9,6,,t1  ,4 9-6  t1,Billy Loughnane,G Boughey,
94,13,6,hd,7,Ciotog,8,22,1,7,9,0,,,7 9-0,Edward Greatrex,D M Loughnane,
95,13,7,2½,10,Aljezur,2,10,1,4,8,9,,,4 8-9,George Wood,J Candlish,
96,13,8,1,9,Local Bay,9,100,1,7,8,11,,,7 8-11,William Carson,A W Carroll,
97,13,9,¾,4,Enthused,3,18,1,8,9,7,,p  ,8 9-7  p,Hector Crouch,James Owen,
98,13,10,12,8,Laser Focus,6,125,1,7,8,6,,t   h1  ,7 8-6  t   h1,Mason Paetel,James Owen,7
99,14,1,,5,My Turn Now,7,12,1,5,9,9,,v  ,5 9-9  v,Paddy Bradley,M J Attwater,
100,14,2,1,8,Second Collection,10,7,2,9,9,9,2Fav,,9 9-9,Rossa Ryan,A W Carroll,
101,14,3,nse,10,Suanni,6,12,1,6,9,4,,t   b  ,6 9-4  t   b,Liam Wright,Darryll Holland,5
102,14,4,¾,3,Global Effort,3,5,1,5,9,9,,b  ,5 9-9  b,Grace McEntee,P S McEntee,
103,14,5,¾,4,Kipp Kelly,1,6,1,4,9,9,,,4 9-9,Joanna Mason,D Shaw,
104,14,6,½,11,We're Reunited,9,22,1,8,9,9,,v  ,8 9-9  v,Rob Hornby,M Blake,
105,14,7,1¼,6,Posh Maisie,8,150,1,4,9,9,,t   p  ,4 9-9  t   p,J P Sullivan,C J Teague,
106,14,8,½,1,Bankrupt,5,10,3,6,9,9,Fav,p  ,6 9-9  p,Joey Haynes,C Banham,
107,14,9,1¾,2,Chester Le Streak,2,5,1,6,9,9,,,6 9-9,D Swift,Seb Spencer,
108,14,10,3½,7,Rhubarb,4,40,1,8,9,9,,,8 9-9,Callum Shepherd,R J Price,
109,15,1,,6,Prince Of India,6,4,6,3,9,1,Fav,t1  ,3 9-1  t1,Rossa Ryan,M Botti,
110,15,2,1¼,5,Political Power,5,15,8,3,9,1,2Fav,,3 9-1,D Egan,Charlie Clover,
111,15,3,6,8,Nad Alshiba Rain,3,7,1,3,8,10,,,3 8-10,Hector Crouch,James Owen,
112,15,4,4¼,2,Black Cab (FR),4,80,1,4,10,2,,,4 10-2,William Carver,J A Osborne,
113,15,5,2,7,Zappata,2,28,1,3,9,1,,,3 9-1,Callum Shepherd,George Scott,
114,15,6,5,1,Admiral Fitz,8,125,1,7,10,2,,,7 10-2,George Downing,H Dickin,
115,15,7,9,4,Cosmic Spirit,7,200,1,3,8,8,,,3 8-8,Miss Poppy Scott,B I Case,7
116,16,1,,7,Warrior Mode,3,5,2,3,9,1,2Fav,,3 9-1,L Morris,Sir Mark Prescott,
117,16,2,1½,4,Excellent Believe,5,5,4,3,9,1,Fav,,3 9-1,David Probert,J Channon,
118,16,3,nk,3,Arizona Rock,6,4,1,3,9,1,,,3 9-1,Saffie Osborne,J A Osborne,
119,16,4,2,6,The Sweet Escape,8,15,2,3,9,1,,,3 9-1,Rossa Ryan,D Loughnane,
120,16,5,4½,5,Frostmagic,7,10,1,3,9,1,,,3 9-1,Paddy Bradley,I Mohammed,
121,16,6,3½,1,Razzo Italiano,2,200,1,8,10,2,,p  ,8 10-2  p,Gina Mangan,G Hanmer,
122,16,7,5,2,Iflookscouldkill,1,250,1,4,9,11,,,4 9-11,William Carson,A W Carroll,
123,17,1,,1,Ash Wednesday,2,9,5,4,9,9,Fav,t  ,4 9-9  t,J Mitchell,H Main,
124,17,2,1,7,South Dakota Sioux,3,9,4,5,9,6,2Fav,,5 9-6,Lewis Edmunds,J Butler,
125,17,3,1,9,Triggered,5,9,1,9,9,3,,,9 9-3,Billy Loughnane,D M Loughnane,
126,17,4,1,6,Macanudo,9,12,1,4,9,3,,,4 9-3,Ryan Kavanagh,Ian Williams,5
127,17,5,½,3,Ever Driven,10,14,1,4,9,9,,p1  ,4 9-9  p1,Pierre-Louis Jamin,Tom Dascombe,
128,17,6,nse,8,Capuchinero,6,16,1,6,9,2,,t   v  ,6 9-2  t   v,Christian Howarth,Alice Haynes,3
129,17,7,1¾,4,Lequinto,1,11,2,8,9,9,,p1  ,8 9-9  p1,Rossa Ryan,A W Carroll,
130,17,8,2,5,Soar Above,8,50,1,10,9,8,,,10 9-8,Benoit D L Sayette,J Butler,
131,17,9,9½,10,Letter Of The Law,7,100,1,6,8,10,,,6 8-10,Gina Mangan,J G M O'Shea,
132,18,1,,5,Kensington Agent (FR),8,16,5,6,9,5,Fav,,6 9-5,Rossa Ryan,A W Carroll,
133,18,2,¾,3,Alafdhal,6,8,1,7,9,6,,p  ,7 9-6  p,Grace McEntee,P S McEntee,
134,18,3,nk,2,Francisco,5,4,1,4,9,2,,,4 9-2,Alfie Redman,P R Chamings,7
135,18,4,nk,8,Red Walls,1,22,1,7,8,2,,,7 8-2,Warren Fentiman,L Williamson,5
136,18,5,½,7,Asadjumeirah,7,7,2,7,9,2,2Fav,t  ,7 9-2  t,Cam Hardie,A Brittain,
137,18,6,¾,6,Smasher,2,8,1,5,9,4,,p  ,5 9-4  p,William Carson,M J Attwater,
138,18,7,1,1,Beauzon,3,6,1,6,9,9,,,6 9-9,Charles Bishop,Ian Williams,
139,18,8,1¼,4,Not Just Yet,4,9,1,5,9,5,,,5 9-5,David Probert,Mrs N S Evans,
140,19,1,,7,Infantry Officer,3,6,4,3,8,11,Fav,,3 8-11,Hector Crouch,M L W Bell,
141,19,2,4,3,Top Of Pleinmont,10,7,1,3,9,6,,,3 9-6,Rossa Ryan,P D Evans,
142,19,3,2¾,8,Captain Brett,5,11,4,3,8,10,2Fav,h  ,3 8-10  h,L Morris,D M Simcock,
143,19,4,½,2,Resilient Lady,1,40,1,3,9,8,,,3 9-8,Gina Mangan,G Brown,
144,19,5,6,9,Cuda Been A Rowlex,8,20,1,3,8,4,,,3 8-4  (oh 1),Ethan Jones,Roger Fell,5
145,19,6,hd,1,Ta Craic Ann,4,10,1,3,9,6,,,3 9-6,Taylor Fisher,J S Moore,3
146,19,7,shd,4,Currahee,6,15,2,3,9,6,,,3 9-6,William Carson,Simon Pearce,
147,19,8,3¾,10,Bear Baby,2,40,1,3,8,9,,p  ,3 8-9  (oh 1)   p,K T O'Neill,Alice Haynes,
148,19,9,1¼,5,Magic Topissima (FR),9,25,1,3,9,5,,,3 9-5,Harrison Shaw,Grant Tuer,
149,19,10,hd,6,Itsgottobefun,7,33,1,3,8,13,,p  ,3 8-13  p,Charles Bishop,J S Moore,
150,20,1,,9,Quick Away,4,2,1,4,9,9,Fav,t  ,4 9-9  t,Rossa Ryan,K Frost,
151,20,2,½,2,Brinton,11,5,1,4,9,9,,p  ,4 9-9  p,Rob Hornby,J G Portman,
152,20,3,1¼,3,Danehill Star,1,9,2,4,9,9,2Fav,p  ,4 9-9  p,L Morris,A W Carroll,
153,20,4,nk,6,Lhebayeb (GER),5,12,1,7,9,9,,,7 9-9,Callum Shepherd,R J Price,
154,20,5,nse,10,Stoic Syd,7,13,2,5,9,9,,t  ,5 9-9  t,Marco Ghiani,I Furtado,
155,20,6,1¼,1,Brave Display,9,28,1,11,9,9,,t   b  ,11 9-9  t   b,R Havlin,T Faulkner,
156,20,7,shd,5,King of The Dance,8,6,1,6,9,9,,p  ,6 9-9  p,David Probert,B J Llewellyn,
157,20,8,shd,8,Marisitta,3,50,1,5,9,9,,,5 9-9,William Carson,J G M O'Shea,
158,20,9,2¾,7,Maguire,6,33,1,4,9,9,,,4 9-9,Harrison Shaw,S Dixon,
159,20,10,½,11,Yaahobby,10,16,1,6,9,9,,t   h  ,6 9-9  t   h,Cam Hardie,A Brittain,
160,20,11,2¼,4,Devilwala,2,100,1,7,9,9,,v  ,7 9-9  v,Lewis Edmunds,D Shaw,
161,21,1,,1,Alice's Impact,9,13,2,4,9,9,,v  ,4 9-9  v,Billy Loughnane,P D Evans,
162,21,2,1½,6,L'immortale,3,5,2,5,9,9,2Fav,,5 9-9,Dylan Hogan,Jack Jones,
163,21,3,nk,2,Comedian Leader,1,25,1,5,9,9,,t  ,5 9-9  t,L Morris,J & S Best,
164,21,4,2¼,5,Inexplicable,6,14,1,8,9,9,,t  ,8 9-9  t,Cam Hardie,A Brittain,
165,21,5,½,7,Ocean Odyssey,8,9,4,4,9,9,Fav,h  ,4 9-9  h,T P Queally,M McGrath,
166,21,6,nk,8,Scarfo,5,18,1,4,9,9,,,4 9-9,Callum Shepherd,B J Llewellyn,
167,21,7,nk,3,Dourado,4,33,1,11,9,9,,v  ,11 9-9  v,David Probert,P R Chamings,
168,21,8,hd,9,You Are Everything (FR),10,16,1,6,9,9,,,6 9-9,William Carson,A W Carroll,
169,21,9,shd,10,Zumaaty,7,9,1,7,9,9,,,7 9-9,R Havlin,J S Goldie,
170,22,1,,4,Walk On The Beach,,4,7,6,11,9,Fav,,6 11-9,Mr J L Gleeson,J P O'Brien,3
171,22,2,½,6,Glenashling,,14,1,6,11,1,,h1  ,6 11-1  h1,C Stone-Walsh,G P Cromwell,3
172,22,3,8,7,Hello Jack,,85,40,5,11,4,2Fav,,5 11-4,D J Gilligan,G Elliott,
173,22,4,1¾,12,Speedy Box,,125,1,7,10,11,,,7 10-11,H E Sexton,S Michael Millar,7
174,22,5,3¾,5,Colvin,,20,1,6,10,11,,t1  ,6 10-11  t1,Mr S Connor,S R B Crawford,7
175,22,6,5½,11,Savant Du Mesnil (FR),,16,1,5,11,4,,t  ,5 11-4  t,J J Slevin,S R B Crawford,
176,22,7,1½,17,Rushes And Whins,,80,1,5,10,7,,,5 10-7 (ow 1),J Smith,Gerald Stephen Quinn,5
177,22,8,1,16,Zuzukel (FR),,80,1,5,10,11,,t   h1  ,5 10-11  t   h1,Mr J Costello,A J Martin,7
178,22,9,25,1,Fortune The Brave,,20,1,5,11,12,,,5 11-12,K E Buckley,J C McConnell,
179,22,10,2½,9,On The Cards (FR),,100,1,5,10,11,,,5 10-11,D A Kidd,J C McConnell,7
180,22,11,2¾,18,Are We Dancing,,200,1,4,10,3,,,4 10-3,S O'Callaghan,Liam Lennon,5
181,22,12,37,10,Rockandrose,,50,1,10,11,1,,t1  ,10 11-1  t1,G Brouder,D M Christie,3
182,22,13,3½,20,Itcantjustbeluck,,100,1,4,10,8,,,4 10-8,C P McNamara,N C Kelly,
183,22,F,,3,Quantum Leap,,50,1,6,11,5,,h  ,6 11-5  h,P Hanlon,J J Hanlon,7
184,22,U,,19,Chancing Dreams,,33,1,4,10,8,,,4 10-8,P T Enright,C Collins,
185,23,1,,1,Timmy Tuesday,,9,4,7,12,0,Fav,,7 12-0,D J Gilligan,G Elliott,
186,23,2,6,5,Kinbara Firstdraft,,9,1,6,11,3,,,6 11-3,D E Mullins,S R B Crawford,
187,23,3,2¼,8,Down Around,,7,1,8,10,7,,b  ,8 10-7  b,H E Sexton,P J Rothwell,7
188,23,4,8,7,Lygon Lad,,16,1,5,11,1,,,5 11-1,J S McGarvey,G Elliott,
189,23,5,3¼,10,Whale Harbour,,16,1,6,10,13,,,6 10-13,B W Harvey,Ian Patrick Donoghue,
190,23,6,16,9,Interchangeable,,14,1,5,11,0,,,5 11-0,J J Slevin,S R B Crawford,
191,23,7,2¾,4,Iamagetaway,,5,1,6,11,3,,t  ,6 11-3  t,K C Sexton,A A Howard,
192,23,PU,,2,Savante,,5,2,6,11,7,2Fav,,6 11-7,C Stone-Walsh,Colm Murphy,3
193,24,1,,13,Cher Tara,,7,1,6,10,13,,,6 10-13,D J Gilligan,G Elliott,
194,24,2,1¼,21,Le Bugiste (FR),,20,1,5,11,10,,t  ,5 11-10  t,C Stone-Walsh,G P Cromwell,3
195,24,3,½,9,Ar Nos Na Gaoithe,,13,2,6,10,7,2Fav,p  ,6 10-7  p,Miss P Elvin,P J Rothwell,7
196,24,4,3¾,18,Bella Union,,40,1,9,10,12,,,9 10-12,J S McGarvey,J C McConnell,
197,24,5,½,2,Millyupdahilly,,7,1,6,11,7,,t   h  ,6 11-7  t   h,D E Mullins,Gerald Stephen Quinn,
198,24,6,1½,6,Walk In The Sea,,25,1,5,10,11,,,5 10-11,J Smith,Ian Patrick Donoghue,5
199,24,7,2,5,Sir Carnegie,,50,1,5,10,10,,,5 10-10,H E Sexton,J J Hanlon,7
200,24,8,3,16,Lariat,,9,1,9,10,6,,p  ,9 10-6  p,D A Kidd,J C McConnell,7
201,24,9,7,10,Dolly Watkins,,33,1,6,10,9,,t1  ,6 10-9  t1,P K Donovan,A A Howard,5
202,24,10,hd,17,Tubberfinn Lady,,22,1,5,10,13,,t  ,5 10-13  t,C P McNamara,M Mulvany,
203,24,11,1,11,Duce Bigalow,,18,1,6,11,0,,,6 11-0,J J Slevin,S Neville,
204,24,12,3¼,19,Rideau Canal,,16,1,10,10,12,,t   p  ,10 10-12  t   p,R A Doyle,Mrs D Foster,
205,24,13,7½,14,Deep Sigh (FR),,33,1,7,10,13,,t   p  ,7 10-13  t   p,P J O'Hanlon,Ian Patrick Donoghue,
206,24,14,9,4,Kobalt St Georges (FR),,5,2,5,11,5,Fav,,5 11-5,P T Enright,R Tyner,
207,24,15,35,12,Navy Waves,,12,1,7,11,0,,p  ,7 11-0  p,R P Treacy,Mrs J Cashin,
208,24,16,27,8,Warrior Lion,,12,1,5,10,10,,p  ,5 10-10  p,O R Brown,A McCann,5
209,24,PU,,3,Shashado (FR),,66,1,5,11,6,,,5 11-6,K C Sexton,M M McNiff,
210,24,PU,,7,Knocknagoran Lady,,11,1,6,11,1,,t  ,6 11-1  t,B W Harvey,Cian Hughes,
211,24,PU,,20,Chartwell's Lady,,100,1,4,10,10,,t1  ,4 10-10  t1,M M McDonagh,D A McLoughlin,
212,25,1,,1,Favori De Champdou (FR),,5,6,10,11,7,Fav,p  ,10 11-7  p,D J Gilligan,G Elliott,
213,25,2,7,4,Jumping Jet,,2,1,9,10,7,2Fav,p  ,9 10-7  p,K C Sexton,G Elliott,
214,25,3,5½,3,Marronstown,,4,1,8,11,0,,,8 11-0,B W Harvey,D M Christie,
215,26,1,,6,Lightkeeper,,3,1,7,11,4,2Fav,t   b  ,7 11-4  t   b,D J Gilligan,G Elliott,
216,26,2,7½,1,Spirit Of Legend (FR),,2,1,8,11,11,Fav,t   h  ,8 11-11  t   h,P T Enright,H De Bromhead,
217,26,3,1¼,5,Clifftop,,6,1,9,11,5,,,9 11-5,K E Buckley,H Rogers,
218,26,4,20,2,Brucio,,5,1,7,11,9,,t  ,7 11-9  t,J J Slevin,S R B Crawford,
219,26,5,7,3,Digby,,15,2,10,11,8,,,10 11-8,P J O'Hanlon,D A McLoughlin,
220,26,U,,4,Listentillitellyea,,13,2,9,11,1,,,9 11-1,Anna McGuinness,T Gibney,7
221,27,1,,3,Milan Forth,,9,4,6,11,7,Fav,t  ,6 11-7  t,Mr K P Healy,A Murray,7
222,27,2,2,5,Bold Fury,,11,2,6,11,0,,h  ,6 11-0  h,Mr T C Kileff,S R B Crawford,7
223,27,3,5,2,Big Interest,,11,4,6,12,0,2Fav,t  ,6 12-0  t,Mr B O'Neill,D M Christie,
224,27,4,9,6,Dromleigh,,28,1,9,11,0,,,9 11-0,Miss L Costello,Seamus Murnane,7
225,27,5,¾,1,Ballyphilip,,7,1,7,12,0,,,7 12-0,Mr N McParlan,Mrs Caroline McCaldin,
226,27,6,67,8,Go Frankie,,66,1,8,11,7,,,8 11-7,Mr F Maguire,P Griffin,
227,27,7,hd,4,Beg To Differ,,5,1,6,11,7,,,6 11-7,Mr D O'Connor,E Bolger,
228,27,F,,7,Drumnasoo,,15,2,6,11,2,,,6 11-2,Mr O McGill,R J Tumilty,5
229,28,1,,4,Echoing Silence,,1,1,5,11,8,Fav,,5 11-8,Mr J L Gleeson,H De Bromhead,3
230,28,2,2½,10,Kenisa Sport (FR),,11,1,5,11,4,,,5 11-4,Mr J M Halford,G Elliott,7
231,28,3,2¾,13,Oh Janey,,25,1,5,11,4,,t1  ,5 11-4  t1,Mr S Connor,S R B Crawford,7
232,28,4,5,12,My Doyen,,33,1,5,11,4,,,5 11-4,Mr I Ryan,T G McCourt,7
233,28,5,¾,8,Kabylia (FR),,10,1,5,11,11,,t1  ,5 11-11  t1,Mr D G Lavery,G P Cromwell,
234,28,6,2½,5,Evelyn,,80,1,5,11,4,,t  ,5 11-4  t,Mr R Sugrue,Mrs J Cashin,7
235,28,7,1¼,2,Backwithyourown,,11,1,5,11,4,,,5 11-4,Mr A P Ryan,J M Burke,7
236,28,8,4½,7,Georgie's Pearl,,22,1,5,11,11,,h1  ,5 11-11  h1,Miss A B O'Connor,A McCann,
237,28,9,12,14,New York Diva,,12,1,4,10,10,,,4 10-10,Mr O McGill,C Collins,5
