Id,MainID,FPos,DistBtn,CardNo,HorseName,Draw,SPFrom,SPTo,Age,Stone,Lbs,Favs,Aid,AgeWt,Jockey,Trainer,Allow
36,5,5,hd,4,King's Code,6,14,1,5,9,5,,b1  ,5 9-5  b1,P J McDonald,P D Evans,
37,5,6,1¾,6,Metallo,7,10,3,4,9,2,,,4 9-2,Tom Marquand,J Channon,
38,5,7,½,10,Parkland,10,22,1,4,8,5,,,4 8-5,Hayley Turner,A M Balding,
39,5,8,2½,8,Sari Dubai (USA),3,28,1,6,8,12,,,6 8-12,Connor Planas,M Botti,3
40,5,9,hd,5,Wadacre Gomez,1,20,1,5,9,3,,,5 9-3,Callum Shepherd,C Johnston,
41,5,10,nk,9,Mighty Nebula,2,33,1,5,8,11,,p1  ,5 8-11  p1,D Egan,S C Williams,
42,6,1,,1,Time Tested,5,5,4,4,9,9,Fav,t1  ,4 9-9  t1,Hector Crouch,M L W Bell,
43,6,2,1¼,2,Solanna,7,7,1,6,9,8,,,6 9-8,Daniel Muscutt,J Butler,
44,6,3,¾,6,Cerulean Summer,4,15,2,4,9,4,,,4 9-4,D Egan,Dylan Cunha,
45,6,4,shd,8,Egoiste (USA),9,5,1,6,9,2,2Fav,,6 9-2,Rossa Ryan,D Menuisier,
46,6,5,½,9,Green Power,1,7,1,10,9,2,,,10 9-2,P J McDonald,J Gallagher,
47,6,6,1½,5,Boasty,6,10,1,8,9,4,,v  ,8 9-4  v,Hollie Doyle,I Furtado,
48,6,7,2,3,Raqisa,8,80,1,7,9,2,,t   b  ,7 9-2  t   b,Ryan Kavanagh,Lemos Souza,5
49,6,8,1,4,Liberated Lad,2,80,1,7,8,13,,t  ,7 8-13  t,Miss Poppy Scott,B Brookhouse,7
50,6,9,2,7,Lightningboltzoom,3,16,1,4,9,4,,,4 9-4,Edward Greatrex,P Attwater,
51,7,1,,1,Drifts Away,5,15,8,4,9,6,Fav,,4 9-6,Brandon Wilkie,Terry Kent,3
52,7,2,¾,2,Star Pupil,6,4,1,4,9,7,,b  ,4 9-7  b,Finley Marsh,R Hughes,
53,7,3,½,7,Stella Hogan,2,9,4,5,9,2,2Fav,h   es  ,5 9-2  (ex5)   h   es,Frederick Larson,M Appleby,
54,7,4,1¼,5,Timetobenice,7,8,1,4,9,5,,t   p  ,4 9-5  t   p,Marco Ghiani,M Botti,
55,7,5,1¼,4,Coolree,3,22,1,6,9,5,,t   p  ,6 9-5  t   p,L Morris,Lemos Souza,
56,7,6,4½,3,Kracking,1,8,1,5,9,3,,t   h  ,5 9-3  t   h,Luke Catton,S C Williams,3
57,8,1,,1,Air Of Entitlement,,16,1,6,11,4,,,6 11-4,Rachael Blackmore,H De Bromhead,
58,8,2,½,21,Sixandahalf,,85,40,5,11,4,Fav,,5 11-4,K M Donoghue,G P Cromwell,
59,8,3,6,6,Diva Luna,,12,1,6,11,4,,,6 11-4,Ben Jones,B Pauling,
60,8,4,2½,12,Karoline Banbou (FR),,10,1,5,11,4,,,5 11-4,M P Walsh,W P Mullins,
61,8,5,2¼,18,Metkayina,,50,1,6,11,4,,,6 11-4,J J Burke,Noel Williams,
62,8,6,nk,24,Galileo Dame,,9,2,4,10,8,2Fav,,4 10-8,J J Slevin,J P O'Brien,
63,8,7,2,11,Karamoja (FR),,28,1,5,11,4,,h  ,5 11-4  h,J W Kennedy,W P Mullins,
64,8,8,5½,9,Jubilee Alpha,,15,2,6,11,4,,,6 11-4,H Cobden,P F Nicholls,
65,8,9,nk,22,Tour Ovalie (FR),,100,1,6,11,4,,,6 11-4,Isabel Williams,Evan Williams,
66,8,10,½,8,Jane Eire,,66,1,5,11,4,,t   h  ,5 11-4  t   h,S Bowen,H De Bromhead,
67,8,11,2,2,Aurora Vega,,9,1,7,11,4,,,7 11-4,P Townend,W P Mullins,
68,8,12,¾,16,Magic Mccolgan,,100,1,6,11,4,,,6 11-4,D E Mullins,W P Mullins,
69,8,13,2,14,Kitty Foyle,,200,1,5,11,4,,,5 11-4,Harry Reed,Daisy Hitchins,
70,8,14,2,13,Kimi De Mai (FR),,66,1,5,11,4,,t   h  ,5 11-4  t   h,S F O'Keeffe,W P Mullins,
71,8,15,nk,20,Queenie St Clair,,250,1,5,11,4,,,5 11-4,S W Flanagan,E Sheehy,
72,8,16,¾,23,Venusienne (FR),,33,1,5,11,4,,,5 11-4,B Hayes,W P Mullins,
73,8,17,2¼,19,Mystical Goddess,,150,1,6,11,4,,t  ,6 11-4  t,D J O'Keeffe,H De Bromhead,
74,8,18,12,4,Brendas Asking,,200,1,7,11,4,,,7 11-4,Thomas Bellamy,K Bailey & M Nicholls,
75,8,19,1¼,15,Lagertha (FR),,200,1,5,11,4,,,5 11-4,Shane Fitzgerald,Katy Price,
76,8,20,18,17,Maughreen,,11,1,6,11,4,,h1  ,6 11-4  h1,Mr P W Mullins,W P Mullins,
77,8,PU,,3,Bluey,,14,1,6,11,4,,,6 11-4,Harry Skelton,Miss E C Lavelle,
78,8,PU,,7,Hollygrove Cha Cha,,22,1,5,11,4,,,5 11-4,G Sheehan,Jamie Snowden,
79,8,PU,,10,Just A Rose (FR),,25,1,6,11,4,,,6 11-4,Freddie Gingell,P F Nicholls,
80,9,1,,3,Caldwell Potter (FR),,7,1,7,11,4,,,7 11-4,H Cobden,P F Nicholls,
81,9,2,6½,10,Anyway (GER),,125,1,7,10,11,,p  ,7 10-11  p,D J O'Keeffe,D Budds,
82,9,3,2,9,O'moore Park,,66,1,8,10,12,,,8 10-12,S F O'Keeffe,W P Mullins,
83,9,4,hd,8,Nurburgring,,9,1,5,10,13,,t   p  ,5 10-13  t   p,J J Slevin,J P O'Brien,
84,9,5,nk,18,Es Perfecto,,33,1,10,10,6,,p  ,10 10-6  (oh 2)   p,Thomas Bellamy,A King,
85,9,6,6,2,Firefox,,4,1,7,11,8,Fav,,7 11-8,J W Kennedy,G Elliott,
86,9,7,¾,12,The Other Mozzie,,20,1,6,10,7,,p  ,6 10-7  p,C Stone-Walsh,G P Cromwell,3
87,9,8,2¼,7,Insurrection,,25,1,8,11,0,,t  ,8 11-0  t,J J Burke,P F Nicholls,
88,9,9,1½,6,Asian Master,,15,2,8,10,9,,,8 10-9,Mr Thomas Costello,W P Mullins,7
89,9,10,2½,17,Lord Of Thunder,,12,1,7,10,6,,t  ,7 10-6  t,Brendan Powell,J Tizzard,
90,9,11,1¾,5,Answer To Kayf,,14,1,9,11,0,,,9 11-0,J P Shinnick,T O'Brien,3
91,9,12,nk,4,Dee Capo (FR),,50,1,6,11,4,,,6 11-4,D J Gilligan,G Elliott,
92,9,13,3¼,14,Pic Roc,,17,2,7,10,9,,,7 10-9,Ben Jones,B Pauling,
93,9,14,17,15,Densworth,,50,1,8,10,3,,t   p1  ,8 10-3  t   p1,Callum Pritchard,B Pauling,5
94,9,15,15,11,San Salvador,,40,1,9,10,11,,,9 10-11,R Deegan,J P O'Brien,
95,9,F,,1,Springwell Bay,,13,2,8,11,12,2Fav,,8 11-12,Jonjo O'Neill Jr.,Jonjo & A J O'Neill,
96,9,B,,13,What's Up Darling,,22,1,8,10,5,,,8 10-5,Tiernan Power Roche,G Elliott,5
97,9,PU,,16,Moon D'orange (FR),,7,1,7,10,7,,p  ,7 10-7  p,S Bowen,J C McConnell,
98,9,PU,,20,Shanbally Kid,,66,1,8,10,6,,p  ,8 10-6  (oh 5)   p,B Hayes,W P Mullins,
99,10,1,,19,Doddiethegreat,,25,1,9,11,2,,t1   p  ,9 11-2  t1   p,B S Hughes,N J Henderson,
100,10,2,1¾,10,Jeriko Du Reponet (FR),,11,2,6,11,6,Fav,p1  ,6 11-6  p1,N de Boinville,N J Henderson,
101,10,3,2¾,20,Catch Him Derry,,14,1,7,11,0,,,7 11-0,Harry Skelton,D Skelton,
102,10,4,¾,8,Feet Of A Dancer (FR),,15,2,6,11,7,,,6 11-7,S F O'Keeffe,P Nolan,
103,10,5,1½,14,One Big Bang,,14,1,7,10,13,,,7 10-13,Mr Alex Chadwick,James Owen,5
104,10,6,1,13,Will The Wise,,8,1,6,11,5,,,6 11-5,K M Donoghue,G P Cromwell,
105,10,7,hd,2,Karl Des Tourelles (FR),,20,1,5,11,10,,,5 11-10,B Hayes,P Fenton,
106,10,8,1¾,7,D Art D Art (FR),,7,1,6,11,2,2Fav,,6 11-2,Tiernan Power Roche,T Cooper,5
107,10,9,7,11,Patter Merchant,,16,1,6,11,5,,,6 11-5,J W Kennedy,G Elliott,
108,10,10,¾,23,Idem (FR),,28,1,7,10,13,,,7 10-13,P W Wadge,Miss Lucinda V Russell,
109,10,11,3¼,15,Super Survivor,,25,1,9,11,2,,p  ,9 11-2  p,G Sheehan,Jamie Snowden,
110,10,12,¾,24,American Sniper,,40,1,7,10,9,,t   b  ,7 10-9  t   b,Jack Tudor,D Pipe,
111,10,13,1½,6,Supreme Gift,,66,1,8,11,7,,b1  ,8 11-7  b1,Stan Sheppard,H D Daly,
112,10,14,2¼,4,Win Some Lose Some,,8,1,6,11,9,,,6 11-9,M P Walsh,P Roche,
113,10,15,2¾,1,Thomas Mor,,40,1,8,12,0,,,8 12-0,Sean Houlihan,P Hobbs & J White,
114,10,16,2,18,Shanagh Bob,,25,1,7,11,2,,p  ,7 11-2  p,Paul O'Brien,N J Henderson,
115,10,17,nk,12,Henri The Second (FR),,16,1,8,11,5,,,8 11-5,H Cobden,P F Nicholls,
116,10,18,9,16,J'ai Froid,,100,1,12,11,2,,v  ,12 11-2  v,Harry Reed,L Morgan,
117,10,19,13,9,Lucky Lyreen,,33,1,7,11,6,,,7 11-6,Danny Gilligan,G Elliott,
118,10,20,13,17,Maxi Mac Gold (FR),,33,1,6,11,2,,t   b  ,6 11-2  t   b,S W Flanagan,P Nolan,
119,10,PU,,3,Bugise Seagull,,33,1,7,11,10,,,7 11-10,David Bass,C E Longsdon,
120,10,PU,,5,Harbour Lake,,33,1,9,11,8,,,9 11-8,Tom Cannon,A King,
121,10,PU,,21,Guard The Moon,,33,1,7,10,13,,,7 10-13,Sam Twiston-Davies,N A Twiston-Davies,
122,10,PU,,22,Zain Nights,,20,1,6,10,13,,p  ,6 10-13  p,Charlie Deutsch,L Wadham,
123,11,1,,3,Fact To File (FR),,6,4,8,11,10,Fav,,8 11-10,M P Walsh,W P Mullins,
124,11,2,9,5,Heart Wood (FR),,18,1,7,11,10,,,7 11-10,D J O'Keeffe,H De Bromhead,
125,11,3,8½,2,Envoi Allen (FR),,12,1,11,11,10,,t  ,11 11-10  t,Rachael Blackmore,H De Bromhead,
126,11,4,2¼,9,Protektorat (FR),,5,1,10,11,10,,t  ,10 11-10  t,Harry Skelton,D Skelton,
127,11,5,2½,8,Master Chewy,,40,1,8,11,10,,,8 11-10,Sam Twiston-Davies,N A Twiston-Davies,
128,11,6,3¾,6,Il Est Francais (FR),,10,3,7,11,10,2Fav,,7 11-10,J Reveley,N & A Zetterholm,
129,11,7,39,1,Djelo (FR),,15,2,7,11,10,,,7 11-10,Charlie Deutsch,Miss V Williams,
130,11,PU,,4,Hang In There,,66,1,11,11,10,,,11 11-10,H Cobden,Miss E C Lavelle,
131,11,PU,,7,Jungle Boogie,,16,1,11,11,10,,,11 11-10,D E Mullins,H De Bromhead,
132,12,1,,1,Bob Olinger,,8,1,10,11,10,,,10 11-10,Rachael Blackmore,H De Bromhead,
133,12,2,1¾,14,Teahupoo (FR),,7,4,8,11,10,Fav,,8 11-10,J W Kennedy,G Elliott,
134,12,3,8,15,The Wallpark,,7,1,7,11,10,,,7 11-10,M P Walsh,G Elliott,
135,12,4,½,13,Rocky's Diamond,,28,1,5,11,10,,,5 11-10,Shane Fitzgerald,D Queally,
136,12,5,1½,2,Buddy One,,50,1,8,11,10,,t  ,8 11-10  t,J G Gilligan,P J Gilligan,
137,12,6,8½,4,Franciscan Rock,,80,1,8,11,10,,t   p  ,8 11-10  t   p,G Brouder,M F Morris,
138,12,7,6,9,Lucky Place (FR),,11,2,6,11,10,2Fav,,6 11-10,N de Boinville,N J Henderson,
139,12,8,12,6,Gowel Road,,33,1,9,11,10,,,9 11-10,Sam Twiston-Davies,N A Twiston-Davies,
140,12,F,,3,Crambo,,40,1,8,11,10,,t  ,8 11-10  t,J J Burke,F O'Brien,
141,12,PU,,5,Ga Law (FR),,50,1,9,11,10,,p  ,9 11-10  p,G Sheehan,Jamie Snowden,
142,12,U,,7,Home By The Lee,,13,2,10,11,10,,b  ,10 11-10  b,J J Slevin,J P O'Brien,
143,12,PU,,11,Mystical Power,,14,1,6,11,10,,h  ,6 11-10  h,P Townend,W P Mullins,
144,12,PU,,12,Nemean Lion (GER),,16,1,8,11,10,,,8 11-10,R Patrick,Kerry Lee,
145,13,1,,13,Jagwar (FR),,3,1,6,10,10,Fav,t  ,6 10-10  t,Jonjo O'Neill Jr.,O Greenall & J Guerriero,
146,13,2,2¾,14,Thecompanysergeant,,4,1,8,10,7,2Fav,,8 10-7,C Stone-Walsh,G P Cromwell,3
147,13,3,2¾,9,Masaccio,,11,1,8,11,1,,p1  ,8 11-1  p1,Tom Cannon,A King,
148,13,4,hd,17,Mars Harper,,100,1,9,10,2,,t   p  ,9 10-2  t   p,Tiernan Power Roche,G Elliott,5
149,13,5,1,3,Jordans (FR),,9,1,6,11,5,,h  ,6 11-5  h,J J Slevin,J P O'Brien,
150,13,6,2¾,16,Riaan,,66,1,8,10,7,,p  ,8 10-7  p,D J Gilligan,G Elliott,
151,13,7,4¾,2,Ginny's Destiny,,8,1,9,11,6,,,9 11-6,H Cobden,P F Nicholls,
152,13,8,¾,1,Conflated,,40,1,11,11,7,,p  ,11 11-7  p,Mr R James,G Elliott,7
153,13,9,¾,20,Demnat (FR),,20,1,8,9,13,,,8 9-13  (oh 4),Ned Fox,Miss V Williams,3
154,13,10,4¼,11,Seddon,,28,1,12,10,7,,,12 10-7,A Harvey,J C McConnell,5
155,13,11,nk,5,Path D'oroux (FR),,12,1,8,11,2,,t  ,8 11-2  t,K M Donoghue,G P Cromwell,
156,13,12,2,7,Il Ridoto (FR),,25,1,8,10,13,,t   b1  ,8 10-13  t   b1,Freddie Gingell,P F Nicholls,3
157,13,13,2¾,8,La Malmason,,28,1,7,11,1,,,7 11-1,S W Flanagan,G P Cromwell,
158,13,14,¾,6,Shakem Up'arry,,20,1,11,10,11,,t   p1  ,11 10-11  t   p1,Callum Pritchard,B Pauling,5
159,13,15,9,4,Fugitif (FR),,20,1,10,11,5,,t   p  ,10 11-5  t   p,S Bowen,R Hobson,
160,13,16,22,18,An Peann Dearg,,18,1,8,10,5,,t   h  ,8 10-5  t   h,S F O'Keeffe,P Nolan,
161,13,17,16,10,Gemirande (FR),,28,1,9,10,13,,,9 10-13,Charlie Deutsch,Miss V Williams,
162,13,PU,,12,Tahmuras (FR),,80,1,8,10,12,,p  ,8 10-12  p,J J Burke,P F Nicholls,
163,13,PU,,15,Personal Ambition,,9,1,6,10,8,,p1  ,6 10-8  p1,Ben Jones,B Pauling,
164,13,PU,,21,Individualiste (FR),,100,1,7,9,9,,,7 9-9  (oh 9),P M O'Brien,G P Cromwell,7
165,14,1,,18,Daily Present,,12,1,8,10,7,,t   b  ,8 10-7  t   b,Mr Barry Thomas Stone,P Nolan,7
166,14,2,nk,4,Johnnywho,,9,2,8,11,10,Fav,t  ,8 11-10  t,Mr Derek O'Connor,Jonjo & A J O'Neill,
167,14,3,11,3,Sa Majeste (FR),,8,1,7,11,12,,,7 11-12,Mr P W Mullins,W P Mullins,
168,14,4,1½,7,Weveallbeencaught,,28,1,8,11,3,,t   v1  ,8 11-3  t   v1,Mr Toby McCain-Mitchell,N A Twiston-Davies,3
169,14,5,2¾,9,Manothepeople,,40,1,10,11,5,,p  ,10 11-5  p,Miss Gina Andrews,F O'Brien,
170,14,6,nk,22,Grozni (FR),,33,1,9,10,13,,b1  ,9 10-13  b1,Mr Alex Chadwick,James Owen,
171,14,7,3¼,17,Wiseguy,,28,1,9,11,0,,,9 11-0,Mr Joshua Newman,N J Henderson,
172,14,8,½,24,Dom Of Mary (FR),,50,1,9,10,4,,p  ,9 10-4  p,Mr T Hutsby,D G Bridgwater,7
173,14,9,2½,2,Yeah Man,,11,1,8,12,0,,p  ,8 12-0  p,Mr D G Lavery,G P Cromwell,
174,14,10,½,11,Git Maker (FR),,14,1,9,11,3,,p1  ,9 11-3  p1,Mr William Biddick,Jamie Snowden,
175,14,11,hd,23,Walking On Air,,7,1,8,10,8,2Fav,t  ,8 10-8  t,Mr Alan O'Sullivan,G Brown,5
176,14,12,3¼,12,Nine Graces,,11,1,8,11,3,,t  ,8 11-3  t,Mr F Maguire,B Connell,
177,14,13,42,16,Westerninthepark,,16,1,7,11,2,,,7 11-2,Mr James King,O Murphy,
178,14,PU,,1,Fantastic Lady (FR),,22,1,10,11,11,,p1  ,10 11-11  p1,Mr J W Hendrick,N J Henderson,3
179,14,PU,,5,Gelino Bello (FR),,50,1,9,11,5,,,9 11-5,Miss Olive Nicholls,P F Nicholls,3
180,14,U,,6,Mint Boy,,8,1,7,11,8,,,7 11-8,Mr B O'Neill,G P Cromwell,
181,14,PU,,8,Cleatus Poolaw,,33,1,7,11,5,,p1  ,7 11-5  p1,Mr Harry Swan,G Elliott,
182,14,PU,,10,Sine Nomine,,40,1,9,11,3,,,9 11-3,Mr John Dawson,Fiona Needham,
183,14,PU,,13,Midnight Our Fred,,8,1,8,11,2,,t  ,8 11-2  t,Mr N McParlan,J P Flavin,
184,14,PU,,14,Music Of Tara,,20,1,8,10,13,,t   p  ,8 10-13  t   p,Mr R James,G Elliott,3
185,14,PU,,19,Galop De Chasse (FR),,80,1,9,11,0,,,9 11-0,Miss Lucy Turner,Miss V Williams,
186,14,PU,,20,Now Where Or When,,80,1,10,10,11,,t   p  ,10 10-11  t   p,Mr Stephen Connor,S R B Crawford,3
187,14,PU,,21,Pats Fancy,,125,1,10,11,0,,,10 11-0,Mr Jack Andrews,Miss R Curtis,
188,15,1,,6,Dickens,,4,1,7,11,5,,h  ,7 11-5  h,Phillip Armson,A King,3
189,15,2,4,11,Am Still Here,,5,1,6,10,11,,p1  ,6 10-11  p1,Sean Quinlan,N G Richards,
190,15,3,5½,10,Larkfield Lusive,,10,3,6,10,13,2Fav,,6 10-13,Danny McMenamin,L Morgan,
191,15,4,5½,8,Rock N Roll Champ,,40,1,7,11,6,,,7 11-6,Craig Nichol,Miss S E Forster,
192,15,5,1¼,7,Fairly Fulling,,28,1,7,11,6,,,7 11-6,Ross Chapman,Mrs J M Walton,
193,15,6,nk,13,Away She Goes,,80,1,6,10,1,,p1  ,6 10-1  p1,Edward Austin,Paul Robson,5
194,15,7,2,4,Royal Deeside,,25,1,5,11,9,,,5 11-9,Theo Gillard,P Morris,
195,15,8,4½,1,Moonlight Monarch,,3,1,6,11,12,Fav,,6 11-12,Jamie Hamilton,M & D Easterby,
196,15,9,½,2,Gone With The Tide,,12,1,6,11,11,,h  ,6 11-11  h,C O'Farrell,Mrs A C Hamilton,
197,15,10,2¾,14,Flying Sandpiper,,33,1,6,10,5,,,6 10-5  (oh 1),Bruce Lynn,Mrs J Stephen,
198,15,11,2¾,3,Right Now,,40,1,5,11,6,,b1  ,5 11-6  b1,Tom Midgley,P T Midgley,3
199,15,12,40,12,Chantilly Rose,,25,1,8,10,4,,,8 10-4,Peter Kavanagh,Lizzie Quinlan,3
200,15,PU,,5,Royal Creek,,9,1,7,11,8,,,7 11-8,Sam Coltherd,W Coltherd,
201,16,1,,1,Benmore,,4,9,5,11,5,Fav,p1  ,5 11-5  p1,Danny McMenamin,L Morgan,
202,16,2,2,6,Nathan Wells,,9,1,6,11,2,,p1  ,6 11-2  p1,Alan Doyle,A B Hamilton,3
203,16,3,5,5,Kingston Rock,,25,1,7,11,0,,t   p1  ,7 11-0  t   p1,Edward Austin,Gary Rutherford,5
204,16,4,1¼,7,Soldier In Mayo,,7,1,5,11,5,,,5 11-5,Theo Gillard,D McCain Jnr,
205,16,5,69,3,Freedom Day,,80,1,5,11,5,,h  ,5 11-5  h,Ryan Mania,Paul Robson,
206,16,6,29,4,Jungle Jet,,11,2,6,11,2,2Fav,,6 11-2,Peter Kavanagh,Mrs S J Smith,3
207,16,PU,,8,Whateverwilldo,,200,1,5,11,2,,,5 11-2,Joe Williamson,D Brooke,3
208,17,1,,7,Divas Doyen,,9,1,8,10,4,,p  ,8 10-4  p,Miss Heidi Palin,Miss S E Forster,7
209,17,2,½,3,Halpha Soleil (FR),,8,1,8,11,7,,,8 11-7,Emma Smith-Chaston,Micky Hammond,3
210,17,3,1¾,1,Konfusion,,1,1,7,11,11,Fav,,7 11-11,Peter Kavanagh,Mrs S J Smith,3
211,17,4,15,9,Cudgel,,25,1,12,10,4,,t   p  ,12 10-4  t   p,C O'Farrell,J B Walton,
212,17,5,6,5,Diamond Mix,,7,1,6,11,7,2Fav,,6 11-7,Ryan Mania,Paul Robson,
213,17,6,2,11,Derracrin,,80,1,8,10,2,,,8 10-2  (oh 1),Lorcan Murtagh,F P Murtagh,
214,17,7,2,6,Low Mileage,,10,1,7,11,1,,t   p  ,7 11-1  t   p,Edward Austin,G Bewley,5
215,17,8,3¼,8,Lewa House,,10,1,9,10,5,,p  ,9 10-5  p,Bruce Lynn,Catch Bissett,
216,17,9,19,10,Billable Grant,,22,1,8,10,4,,,8 10-4,Ross Chapman,Mrs J Stephen,
217,17,PU,,2,Shadows In The Sky,,12,1,9,11,12,,t   v  ,9 11-12  t   v,Danny McMenamin,C Grant,
218,17,U,,4,Fia Fuinidh,,20,1,8,11,9,,,8 11-9,Henry Brooke,M Todhunter,
219,18,1,,3,Betterforeveryone,,9,2,8,11,12,2Fav,p  ,8 11-12  p,Sean Quinlan,A King,
220,18,2,½,2,Shighness,,12,1,8,11,13,,b1  ,8 11-13  b1,C O'Farrell,Micky Hammond,
221,18,3,1½,10,Don Brocco,,15,2,9,10,3,,t   b  ,9 10-3  t   b,Bruce Lynn,Gary Rutherford,
222,18,4,shd,4,Breeze Of Wind,,2,1,8,11,8,Fav,t  ,8 11-8  t,Sam Coltherd,W Coltherd,
223,18,5,21,7,C'est Quelqu'un (FR),,9,1,8,10,6,,,8 10-6,Alan Doyle,A B Hamilton,3
224,18,6,nk,8,Dr Shirocco,,7,1,10,10,6,,,10 10-6,Henry Brooke,Miss S E Forster,
225,18,7,hd,6,Camp Belan,,17,2,9,11,3,,b  ,9 11-3  b,Craig Nichol,Miss Lucinda V Russell,
226,18,F,,1,Destiny Is All,,12,1,11,11,7,,p  ,11 11-7  p,Jack Power,Miss Lucinda V Russell,7
227,18,F,,5,Clonguile Way,,125,1,12,11,8,,p  ,12 11-8  p,Ross Chapman,A Crook,
228,18,PU,,9,Hey Brother (FR),,66,1,8,10,5,,p1  ,8 10-5  p1,Lorcan Murtagh,F P Murtagh,
229,19,1,,2,Baratablet,,8,11,5,11,7,Fav,,5 11-7,Danny McMenamin,N G Richards,
230,19,2,1,8,The Clonmel Kid,,6,1,6,11,4,,,6 11-4,Joe Williamson,P A Kirby,3
231,19,3,2½,4,Highland Fashion,,5,1,6,11,7,,,6 11-7,C O'Farrell,I A Duncan,
232,19,4,27,9,Wise Move,,7,2,7,11,7,2Fav,,7 11-7,Jonathon Bewley,G Bewley,
233,19,5,19,1,Auchinlek,,18,1,6,11,7,,,6 11-7,Ryan Mania,A M Thomson,
234,19,6,60,3,Dreamings Free,,200,1,6,11,4,,t  ,6 11-4  t,Peter Kavanagh,M A Barnes,3
