Id,MainID,FPos,DistBtn,CardNo,HorseName,Draw,SPFrom,SPTo,Age,Stone,Lbs,Favs,Aid,AgeWt,Jockey,Trainer,Allow
238,30,PU,,12,Sacramental,,200,1,7,11,12,,,7 11-12,K C Sexton,J R Finn,
239,30,PU,,14,Sporting Glance (FR),,9,2,6,11,12,,,6 11-12,J C Gainford,C Collins,
240,30,PU,,21,You'llfindandsee,,150,1,10,10,12,,t  ,10 10-12  t,Kevin A Murphy,Ian O'Connor,7
241,30,PU,,22,Native Mission,,125,1,5,11,9,,,5 11-9,C M Quirke,Paul Stephen Kiely,3
242,31,1,,8,Luminous Light,,7,1,6,11,5,,h  ,6 11-5  h,S W Flanagan,A McCann,
243,31,2,1¼,2,Cafe Con Leche,,100,1,9,11,3,,,9 11-3,Mr A D Bustin,C Byrnes,7
244,31,3,1¼,15,Jolie Jewel (FR),,12,1,6,11,0,,h  ,6 11-0  h,J J Slevin,B McMahon,
245,31,4,12,12,Master Otis,,8,1,6,11,1,,,6 11-1,D E Mullins,T Mullins,
246,31,5,3,20,Mount Mandela,,20,1,5,10,2,,p1  ,5 10-2  p1,A P Kelly,P J Rothwell,5
247,31,6,nk,13,Union Park (FR),,20,1,9,11,1,,t  ,9 11-1  t,S D Torrens,P J Rothwell,
248,31,7,1¾,22,Slip Jig,,33,1,7,10,5,,,7 10-5,D J O'Keeffe,Colin Motherway,
249,31,8,5,10,Paradise Lost,,18,1,6,10,13,,,6 10-13,G Brouder,C O'Brien,3
250,31,9,29,21,The Diddler,,12,1,7,10,6,,t  ,7 10-6  t,R A Doyle,P M Quinlan,
251,31,10,1¾,3,Quest With Speed,,33,1,8,11,7,,b  ,8 11-7  b,J C Gainford,J J Hanlon,
252,31,11,3¼,1,Cobra Queen,,6,1,6,11,12,JFav,,6 11-12,Rachael Blackmore,H De Bromhead,
253,31,12,6,7,One Big Boum,,12,1,6,11,6,,,6 11-6,B Hayes,P Fenton,
254,31,13,20,19,Doctor Nightingale,,66,1,5,10,2,,,5 10-2,Cian Cullinan,P J Hayes,7
255,31,14,5,6,Jody Ted,,18,1,9,11,6,,t  ,9 11-6  t,M M McDonagh,D Hogan,
256,31,F,,5,Jacovec Cavern,,6,1,6,10,13,JFav,,6 10-13,N T Prendergast,P Hennessy,7
257,31,F,,9,Housemartin,,18,1,8,11,3,,t  ,8 11-3  t,P T Enright,E J O'Grady,
258,31,U,,11,Well Del,,33,1,7,10,11,,,7 10-11,S O'Callaghan,E Doyle,5
259,31,U,,14,Desert Friend,,18,1,9,10,11,,,9 10-11,C M Quirke,Mrs D Foster,3
260,31,PU,,16,Quint Major,,10,1,7,10,9,,,7 10-9,L A McKenna,M A Molloy,5
261,31,B,,18,Beggars Rock,,8,1,6,10,11,,v  ,6 10-11  v,K C Sexton,D Queally,
262,32,1,,8,Hitak (FR),,9,1,8,11,1,,,8 11-1,D E Mullins,J J Hanlon,
263,32,2,4¾,3,Getaway Charlie,,14,1,9,10,12,,,9 10-12,Mr D Doyle,T Doyle,7
264,32,3,1¾,12,Betty Dutton,,9,2,7,9,13,,t  ,7 9-13  t,H E Sexton,E J O'Grady,7
265,32,4,¾,11,Nelson County,,3,1,5,10,8,Fav,,5 10-8,D J O'Keeffe,R O'Sullivan,
266,32,5,½,2,Machismo,,5,1,6,11,2,,p  ,6 11-2  p,Finn Brickley,G Elliott,7
267,32,6,43,6,Sir Bob,,4,1,13,11,3,2Fav,p  ,13 11-3  p,M P Walsh,R Tyner,
268,32,7,3½,10,Lucky Viv,,9,1,7,10,6,,,7 10-6,J P Shinnick,M Barry,5
269,32,8,20,9,Lady Bluebird,,28,1,8,10,8,,,8 10-8,Mr E Finegan,H P Finegan,7
270,32,PU,,7,Workinonadream,,9,1,7,10,11,,p  ,7 10-11  p,A P Kelly,P J Rothwell,5
271,33,1,,8,Cullig,,12,1,6,11,3,,t   h  ,6 11-3  t   h,Mr Alan O'Sullivan,P T Foley,7
272,33,2,20,5,Not May,,16,1,11,11,7,,t   p  ,11 11-7  t   p,Mr E Ohgren,H P Finegan,5
273,33,3,¾,10,Kalnoo,,3,1,8,10,13,Fav,,8 10-13,Mr A P Ryan,Paul Stephen Kiely,7
274,33,4,14,3,Mullanour,,6,1,6,11,12,,,6 11-12,Mr L Chieregati,W J Martin,5
275,33,5,½,9,Milan Dollar Lady,,18,1,6,11,0,,t   v  ,6 11-0  t   v,Mr D Doyle,T Hogan,7
276,33,6,3,7,Ar Aghaidh,,25,1,8,11,4,,,8 11-4,Mr Finn Tegetmeier,H P Finegan,7
277,33,7,10,4,God Help Us,,14,1,9,11,8,,h  ,9 11-8  h,Mr R Lemiere,Eamonn Francis Gallagher,5
278,33,8,29,11,Glorious Singer,,10,1,10,10,8,,,10 10-8,Ms A Power,Ms M Flynn,7
279,33,PU,,1,Twoplustwo Equals,,5,1,8,11,11,,h  ,8 11-11  h,Mr B J Walsh,Paul Tobin,7
280,33,F,,2,Ain't No Sunshine,,11,1,9,11,10,,,9 11-10,Miss Ellie Holder,J J Hanlon,7
281,33,F,,6,Siul Molly Siul,,4,1,6,11,5,2Fav,p  ,6 11-5  p,Mr P J Cody,Jayne Hearne,7
282,34,1,,4,Ill Raise A Glass,,40,1,5,11,4,,,5 11-4,Miss L Costello,M P Fitzgerald,7
283,34,2,3¾,5,Jo's Secret,,15,8,5,11,4,Fav,,5 11-4,Miss G Benson,A J Martin,7
284,34,3,7½,9,Tricksofthetrade,,5,2,5,11,6,2Fav,h1  ,5 11-6  h1,Miss M O'Sullivan,E Mullins,5
285,34,4,3¾,6,Nella Fantasia,,15,2,5,11,6,,t1   h1  ,5 11-6  t1   h1,Miss J Walton,D Budds,5
286,34,5,hd,1,Alaskan View,,15,2,5,11,4,,,5 11-4,Miss T Quail,W J Martin,7
287,34,6,1½,11,Cinnabar Moth,,4,1,4,11,1,,,4 11-1,Miss J Townend,Liz Doyle,
288,34,7,10,7,Phiddlesticks,,22,1,6,11,4,,,6 11-4,Miss P Elvin,P J Rothwell,7
289,34,8,5,8,Shake The Bag,,125,1,6,11,4,,,6 11-4,Ms S North,S Curling,7
290,34,9,1¼,10,Watch Your Step,,22,1,5,11,4,,,5 11-4,Miss F Fox,P J Rothwell,7
291,34,10,55,3,Ginny Weasley,,150,1,6,11,4,,,6 11-4,Ms M Barcoe,J Barcoe,7
