Id,MainID,FPos,DistBtn,CardNo,HorseName,Draw,SPFrom,SPTo,Age,Stone,Lbs,Favs,Aid,AgeWt,Jockey,Trainer,Allow
26,4,1,,3,Lazy Sunday,,5,1,11,11,12,,t   p  ,11 11-12  t   p,M G Nolan,R Mitford-Slade,
27,4,2,12,8,One Last Glance,,14,1,8,10,12,,t   p  ,8 10-12  t   p,Freddie Mitchell,T R Gretton,5
28,4,3,8,5,Express Surprise,,11,4,6,11,4,Fav,t  ,6 11-4  t,Ned Fox,C Boultbee-Brooks,3
29,4,4,7,11,Higgs,,33,1,12,10,2,,b  ,12 10-2  (oh 7)   b,James Best,S-J Davies,
30,4,5,9½,6,Tedwin Hills,,11,2,8,11,6,,,8 11-6,S Bowen,W Greatrex,
31,4,6,15,9,Dusautior,,4,1,7,10,12,2Fav,t   b  ,7 10-12  t   b,Henry Brooke,O Greenall & J Guerriero,
32,4,7,1¾,7,Iron D'ex (FR),,5,1,7,10,13,,p  ,7 10-13  p,Callum Pritchard,Sheila Lewis,5
33,4,PU,,1,The Wrekin,,9,1,9,12,0,,v  ,9 12-0  v,David Bass,H D Daly,
34,5,1,,6,Andy Amo,,7,2,6,11,4,,,6 11-4,Jamie Brace,Miss R Curtis,5
35,5,2,5,5,High Game Royal (FR),,11,2,8,11,6,,,8 11-6,Callum Pritchard,P Hobbs & J White,5
36,5,3,9,10,Thankyourluckystar,,9,2,9,10,9,,,9 10-9,Murray Dodd,A Ralph,7
37,5,4,7,3,Solar System (FR),,9,4,6,11,13,Fav,,6 11-13,M G Nolan,P Hobbs & J White,
38,5,PU,,8,Horsesomeharry,,10,3,7,11,4,2Fav,p  ,7 11-4  p,Henry Brooke,O Greenall & J Guerriero,
39,6,1,,4,Ki Woo (FR),,13,2,5,11,4,2Fav,t  ,5 11-4  t,Toby Wynne,O Greenall & J Guerriero,3
40,6,2,8½,2,Jomig Des Bois (FR),,8,1,8,11,7,,,8 11-7,Theo Gillard,D McCain Jnr,
41,6,3,17,8,Carrig Kate,,2,13,7,11,0,Fav,,7 11-0,Henry Brooke,O Greenall & J Guerriero,
42,6,4,3,3,Kallow Point,,66,1,8,11,7,,,8 11-7,Sean Quinlan,Mrs M Rowley,
43,6,5,23,6,River Rider,,50,1,5,11,7,,,5 11-7,C J Todd,S Allwood,
44,6,6,6½,9,Feryl Beryl,,100,1,6,10,11,,h   p  ,6 10-11  h   p,Tabitha Worsley,Deborah Cole,3
45,7,1,,2,Kuzco (FR),,14,1,5,11,7,,p  ,5 11-7  p,Ben Smith,O Greenall & J Guerriero,7
46,7,2,½,1,Best Life,,13,2,7,12,0,,,7 12-0,Sean Quinlan,Mrs M Rowley,
47,7,3,1¼,5,Izzy's Grey,,7,1,6,11,3,,,6 11-3,Lee Edwards,B Clarke,
48,7,4,5½,3,Ballyvaughan Bay,,9,1,8,11,6,,,8 11-6,Mr Toby McCain-Mitchell,D J Jeffreys,7
49,7,5,33,9,Jumbo Veste Verte (FR),,10,1,6,10,0,,t   p  ,6 10-0  t   p,Freddie Mitchell,T R Gretton,5
50,7,6,40,8,Uncertain Terms,,18,1,6,10,12,,t1   p1  ,6 10-12  t1   p1,Theo Gillard,D McCain Jnr,
51,7,PU,,6,Mersey Street,,4,1,7,11,2,2Fav,,7 11-2,S Bowen,Jonjo & A J O'Neill,
52,7,PU,,7,Charming Getaway,,13,8,8,11,1,Fav,,8 11-1,Charlie Deutsch,Mrs M Rowley,
53,8,1,,4,Cadell,,15,8,7,10,3,JFav,,7 10-3,Alan Doyle,Miss Lucinda V Russell,3
54,8,2,½,5,Your Own Story,,4,1,9,10,3,,v1  ,9 10-3  v1,P W Wadge,Miss Lucinda V Russell,
55,8,3,11,3,Dare To Shout,,15,8,8,10,10,JFav,t  ,8 10-10  t,Danny McMenamin,Mrs A Hamilton,
56,8,4,1½,2,Pull Again Green,,5,1,9,10,11,,t  ,9 10-11  t,Liam Harrison,F O'Brien,
57,8,PU,,1,Mr Incredible,,22,1,9,12,0,,,9 12-0,Ryan Mania,A M Thomson,
58,9,1,,3,Lavida Adiva,,5,1,6,11,0,,,6 11-0,B S Hughes,Ruth Jefferson,
59,9,2,9,5,Ottizzini,,4,1,8,11,0,,,8 11-0,J J Slevin,S R B Crawford,
60,9,3,1,1,Wyenot,,11,8,6,11,4,Fav,,6 11-4,Alice Stevens,H D Daly,
61,9,4,11,4,My Lady Elektra (FR),,500,1,7,11,0,,t   p  ,7 11-0  t   p,Bruce Lynn,N W Alexander,
62,9,PU,,2,Gale Mahler,,3,1,6,11,2,2Fav,p  ,6 11-2  p,Danny McMenamin,A Keatley,
63,9,PU,,6,Sacre Coeur (FR),,10,1,9,11,0,,,9 11-0,Tristan Durrell,D Skelton,
64,10,1,,16,Starlyte,,12,1,8,10,4,,t   p  ,8 10-4  t   p,P W Wadge,Miss Lucinda V Russell,
65,10,2,4¼,6,Imperial Data,,16,1,8,11,6,,,8 11-6,Ross Chapman,R Menzies,
66,10,3,2¾,5,I Am Max,,7,2,7,11,6,Fav,,7 11-6,Ryan Mania,A M Thomson,
67,10,4,7½,11,Ballyfort,,14,1,7,10,11,,t   h  ,7 10-11  t   h,Bruce Lynn,N W Alexander,
68,10,5,2¼,4,Ashington,,17,2,10,11,0,,p  ,10 11-0  p,Mr Paddy Barlow,M Walford,7
69,10,6,19,15,Galahad Threepwood,,25,1,8,10,5,,h  ,8 10-5  h,C O'Farrell,Ewan Whillans,
70,10,7,1¼,3,Harper Valley,,18,1,8,11,8,,v  ,8 11-8  v,Nathan Moscrop,R Menzies,
71,10,8,2½,7,Rafferty's Return,,40,1,10,11,5,,t   p  ,10 11-5  t   p,Jamie Hamilton,R Menzies,
72,10,9,7½,8,Nordic Tiger (FR),,7,1,6,11,0,,t  ,6 11-0  t,Alice Stevens,Harry Derham,3
73,10,PU,,1,Salsada,,28,1,8,12,0,,p  ,8 12-0  p,Craig Nichol,B Ellison,
74,10,PU,,2,Sayva,,13,2,5,11,4,2Fav,,5 11-4,Benjamin Macey,Jonjo & A J O'Neill,7
75,10,PU,,9,Foster's Fortune,,12,1,6,11,3,,,6 11-3,Danny McMenamin,C Grant,
76,10,U,,10,Achnamara,,25,1,6,10,10,,p  ,6 10-10  p,Conor Rabbitt,P A Kirby,3
77,10,PU,,12,Singapore Trip (FR),,14,1,7,10,11,,t  ,7 10-11  t,B S Hughes,Micky Hammond,
78,10,PU,,13,Ridin Solo,,11,1,7,10,2,,p  ,7 10-2  p,Charlie Maggs,D McCain Jnr,5
79,10,PU,,14,The Jeweller's Pet,,12,1,6,10,2,,,6 10-2,Alan Doyle,I A Duncan,3
80,11,1,,10,Leloopa,,22,1,5,10,11,,t  ,5 10-11 (ow 1)   t,Tom Broughton,F O'Brien,5
81,11,2,8,7,Sunset Hill,,25,1,6,11,8,,,6 11-8,Nathan Moscrop,S Corbett,
82,11,3,1¼,5,Game Colours,,7,1,7,11,9,,t  ,7 11-9  t,Thomas Bellamy,Ben Clarke,
83,11,4,17,4,Walkadina (FR),,7,1,6,11,11,,t  ,6 11-11  t,Jack Tudor,D Pipe,
84,11,5,6½,2,Rula Bula,,11,1,6,11,7,,,6 11-7,Benjamin Macey,Jonjo & A J O'Neill,7
85,11,6,8½,1,Surrey Belle,,5,2,5,12,0,Fav,t  ,5 12-0  t,B S Hughes,A Keatley,
86,11,7,10,11,Barrabool,,8,1,5,10,9,,,5 10-9,Alice Stevens,Harry Derham,3
87,11,8,7,3,Tour Ovalie (FR),,7,1,6,11,10,,,6 11-10,Isabel Williams,Evan Williams,3
88,11,9,¾,8,Green Sky,,25,1,5,11,6,,,5 11-6,J J Slevin,S R B Crawford,
89,11,PU,,6,Assorda (FR),,80,1,5,11,6,,t  ,5 11-6  t,Emma Smith-Chaston,Paula Smith,3
90,11,PU,,9,Northern Air,,13,2,6,11,3,2Fav,t  ,6 11-3  t,Liam Harrison,F O'Brien,
91,11,PU,,12,Lizzie Luna,,12,1,5,10,12,,,5 10-12,Craig Nichol,Ewan Whillans,
92,12,1,,6,Flash Du Pistolet,,8,13,7,10,7,Fav,,7 10-7,Ross Chapman,W Coltherd,
93,12,2,9,1,Escapeandevade,,6,1,9,12,0,J2Fav,p  ,9 12-0  p,Danny McMenamin,J Ewart,
94,12,3,3¾,3,Lively Citizen,,10,1,10,11,8,,t1  ,10 11-8  t1,Thomas Bellamy,D J Jeffreys,
95,12,4,25,5,Duty Calls,,22,1,12,10,4,,,12 10-4,Lewis Stones,Miss S E Forster,3
96,12,5,9,2,Gold Des Bois (FR),,10,1,11,11,8,,t   p  ,11 11-8  t   p,Ryan Mania,A M Thomson,
97,12,F,,4,Bollingerandkrug,,6,1,10,11,3,J2Fav,t  ,10 11-3  t,P W Wadge,Miss Lucinda V Russell,
98,13,1,,3,Malicash,,6,1,6,11,8,,,6 11-8,B S Hughes,D McCain Jnr,
99,13,2,½,5,Highland Fashion,,9,2,6,10,13,,p1  ,6 10-13  p1,Alan Doyle,I A Duncan,3
100,13,3,2¾,2,Joecooker (FR),,5,2,6,11,8,2Fav,,6 11-8,Jamie Hamilton,R Menzies,
101,13,4,15,4,Harry Bright,,50,1,5,10,13,,,5 10-13,Tristan Durrell,D Skelton,3
102,13,5,5,7,The Three J's,,150,1,4,10,4,,,4 10-4,Danny McMenamin,W Coltherd,
103,13,F,,1,Rocheval (FR),,6,5,5,11,12,Fav,,5 11-12,P W Wadge,Miss Lucinda V Russell,
104,13,PU,,6,Tell The Tale,,22,1,5,11,2,,,5 11-2,C O'Farrell,N P Mulholland,
105,14,1,,6,Is This For Real,,9,1,5,11,5,,t1  ,5 11-5  t1,Liam Harrison,F O'Brien,
106,14,2,¾,2,Kiwi Rush,,5,4,5,11,9,Fav,t  ,5 11-9  t,Mr P W Mullins,Harry Derham,
107,14,3,2,10,Miss Friday Lions,,50,1,4,10,2,,,4 10-2,Nathan Moscrop,R Menzies,
108,14,4,1¾,8,Loveatfirstglance,,25,1,5,10,12,,,5 10-12,Jamie Hamilton,Ruth Jefferson,
109,14,5,hd,5,Bel Ombre,,8,1,5,11,5,,t  ,5 11-5  t,C O'Farrell,N P Mulholland,
110,14,6,hd,3,Out Of The Woods (FR),,9,2,5,11,9,2Fav,,5 11-9,Conner McCann,Miss Lucinda V Russell,
111,14,7,5,9,Caballo De Guerra,,10,1,4,10,9,,h1  ,4 10-9  h1,Alan Doyle,Miss Lucinda V Russell,
112,14,8,6,4,Peckforton Hills,,14,1,5,11,9,,,5 11-9,Craig Nichol,O Greenall & J Guerriero,
113,14,9,21,1,Humble Jumble,,15,2,5,11,9,,,5 11-9,P W Wadge,Miss Lucinda V Russell,
114,14,10,4,7,Mr Mcloughlan,,100,1,5,11,5,,,5 11-5,Ryan Mania,Craig Lidster,
115,15,1,,6,Kalium (FR),,8,1,5,11,4,,,5 11-4,Alan Johns,Tim Vaughan,
116,15,2,nk,10,Norn Iron,,15,8,7,10,12,Fav,,7 10-12,Paul O'Brien,Harry Derham,
117,15,3,3,5,Old Cowboy,,9,1,5,11,5,,,5 11-5,N F Houlihan,G & J Moore,
118,15,4,6,9,Jackpot Des Bordes (FR),,15,2,6,11,2,,t   p1  ,6 11-2  t   p1,H Cobden,P F Nicholls,
119,15,5,4,1,Glynn Brae,,15,2,5,12,0,,,5 12-0,Sam Twiston-Davies,N A Twiston-Davies,
120,15,6,2,8,Beau Quali (FR),,16,1,5,11,2,,,5 11-2,Harry Skelton,D Skelton,
121,15,7,1½,4,Oh My Johnny,,15,2,5,11,5,,,5 11-5,Sean Houlihan,P Hobbs & J White,
122,15,8,9,2,Alexei (GER),,6,1,5,12,0,2Fav,t  ,5 12-0  t,Brendan Powell,J Tizzard,
123,15,9,17,11,Six And Out,,40,1,7,10,5,,,7 10-5,James Davies,D Weston,
124,16,1,,7,Bhaloo,,8,1,7,10,13,,,7 10-13,N de Boinville,N J Henderson,
125,16,2,1½,8,Scarface,,13,2,8,10,12,,p  ,8 10-12  p,Brendan Powell,J Tizzard,
126,16,3,3,2,Saint Segal (FR),,11,4,7,11,8,Fav,t  ,7 11-8  t,David Noonan,Mrs J Williams,
127,16,4,¾,11,Bob Bob Ricard,,12,1,7,10,5,,p  ,7 10-5  p,R P McLernon,Jonjo & A J O'Neill,
128,16,5,hd,9,Riskintheground,,11,1,8,10,11,,t  ,8 10-11  t,Harry Skelton,D Skelton,
129,16,6,2,5,Theatre Man,,7,2,9,11,1,2Fav,,9 11-1,Harry Bannister,R Bandey,
130,16,7,28,3,Imagine (FR),,11,1,7,11,8,,t1   p1  ,7 11-8  t1   p1,Paul O'Brien,Harry Derham,
131,16,8,30,10,Black Gerry,,12,1,10,10,6,,b  ,10 10-6  b,Tom Cannon,G & J Moore,
132,16,9,3,1,Matterhorn (FR),,11,1,7,12,0,,t  ,7 12-0  t,H Cobden,P F Nicholls,
133,17,1,,6,Siog Geal,,5,2,6,11,3,Fav,,6 11-3,J J Burke,F O'Brien,
134,17,2,½,4,La Pinsonniere (FR),,10,1,5,11,5,,p1  ,5 11-5  p1,N de Boinville,N J Henderson,
135,17,3,2¾,13,Pismo Beach,,14,1,5,10,6,,,5 10-6,Charlie Hammond,S Edmunds,
136,17,4,2½,11,I Am The Moon,,22,1,6,10,8,,,6 10-8,Sam Twiston-Davies,N A Twiston-Davies,
137,17,5,2¾,10,Come On Nia,,20,1,6,10,3,,,6 10-3,Jay Tidball,Andrew Martin,5
138,17,6,1¼,16,The Secret Pearl,,40,1,6,10,2,,t  ,6 10-2  t,Harry Bannister,A M Hales,
139,17,7,¾,12,Of Course You Can,,20,1,7,10,7,,t  ,7 10-7  t,R P McLernon,N P Mulholland,
140,17,8,1½,14,Clotilda (FR),,25,1,4,10,6,,t  ,4 10-6  t,H Cobden,P F Nicholls,
141,17,9,1¾,1,Jasmine Bliss,,10,3,6,11,12,2Fav,t  ,6 11-12  t,Paul O'Brien,Harry Derham,
142,17,10,6,9,Betty's Tiara,,14,1,7,10,10,,,7 10-10,Ben Jones,B Pauling,
143,17,11,9,2,Rockstown Girl,,18,1,7,11,3,,t  ,7 11-3  t,Oakley Brown,A McCann,5
144,17,12,¾,15,Either Way,,40,1,6,10,2,,,6 10-2,Adam Wedge,N J Henderson,
145,17,13,shd,7,Jakana,,25,1,6,10,5,,p1  ,6 10-5  p1,Fern O'Brien,F O'Brien,7
146,17,14,½,3,Scarlet O'tara,,12,1,7,11,3,,,7 11-3,Luke Scott,Dr R Newland & J Insole,3
147,17,F,,5,Sunset Marquesa,,13,2,6,11,4,,t  ,6 11-4  t,Brendan Powell,J Tizzard,
148,18,1,,5,John Barbour,,1,3,6,11,0,Fav,t  ,6 11-0  t,J J Burke,F O'Brien,
149,18,2,7½,7,Amancio,,50,1,4,10,4,,t  ,4 10-4  t,James Davies,F Brennan,
150,18,3,16,9,Judgementofsolomon,,7,2,4,10,4,2Fav,,4 10-4,H Cobden,C Gordon,
151,18,4,2,3,Goodbyemick,,20,1,7,11,0,,,7 11-0,Sam Twiston-Davies,Max Comley,
152,18,5,13,10,Lasting Love,,12,1,4,10,2,,,4 10-2,R P McLernon,Faye Bramley,
153,19,1,,3,Kadastral (FR),,9,2,5,11,6,2Fav,,5 11-6,Harry Skelton,D Skelton,
154,19,2,3¼,11,Talk The Talk (FR),,17,2,4,10,10,,t1  ,4 10-10  t1,James Bowen,S R B Crawford,
155,19,3,2,4,Klub De Reve (FR),,11,1,5,11,6,,,5 11-6,Paul O'Brien,Harry Derham,
156,19,4,½,6,Talk To The Man,,5,1,5,11,6,,,5 11-6,H Cobden,P F Nicholls,
157,19,5,1½,13,Wondering Why,,18,1,4,10,10,,,4 10-10,G Sheehan,R Bandey,
158,19,6,1¼,7,Tiddesley Wood,,4,1,5,11,6,Fav,t  ,5 11-6  t,J J Burke,F O'Brien,
159,19,7,6,8,At The Oche,,11,2,4,11,0,,,4 11-0,Sam Twiston-Davies,N A Twiston-Davies,
160,19,8,2¼,9,Connect The Dots,,20,1,4,11,0,,,4 11-0,Kielan Woods,D McCain Jnr,
161,19,9,1½,2,Hard Stare,,7,1,5,11,6,,,5 11-6,Rex Dingle,A J Honeyball,
162,19,10,hd,12,Western George,,40,1,4,10,10,,,4 10-10,R P McLernon,Jonjo & A J O'Neill,
163,19,11,7½,5,My Fortune,,25,1,5,11,6,,,5 11-6,Ben Jones,B Pauling,
164,20,1,,6,Ballybreeze,,17,2,9,10,6,,,9 10-6,Sam Twiston-Davies,S Drinkwater,
165,20,2,4¼,1,Teddy Blue (GER),,10,3,7,12,1,J2Fav,t   b  ,7 12-1  t   b,Paul O'Brien,Harry Derham,
166,20,3,6,5,Jetronic (FR),,12,1,6,11,2,,t   p1  ,6 11-2  t   p1,Caoilin Quinn,G & J Moore,
167,20,4,6½,3,Beau Balko (FR),,10,3,7,11,7,J2Fav,,7 11-7,Ben Bromley,P F Nicholls,5
168,20,5,3¼,2,Javert Allen (FR),,13,8,6,11,13,Fav,,6 11-13,David Noonan,Mrs J Williams,
169,20,6,9½,4,Major Fortune,,12,1,7,11,6,,,7 11-6,Harry Skelton,D Skelton,
170,21,1,,4,King's Threshold,,85,40,8,11,6,2Fav,t  ,8 11-6  t,Ben Jones,Miss E C Lavelle,
171,21,2,5,7,Rivers Corner,,2,1,7,10,10,Fav,b  ,7 10-10  b,Brendan Powell,J Tizzard,
172,21,3,17,3,Golden Son (FR),,8,1,7,11,11,,t   p  ,7 11-11  t   p,H Cobden,P F Nicholls,
173,21,4,5,2,Neon Moon,,5,1,9,11,8,,t   b  ,9 11-8  t   b,Ben Bromley,D Pipe,5
174,21,5,16,5,Some Scope,,14,1,7,11,5,,t  ,7 11-5  t,Adam Wedge,R Hobson,
175,21,6,15,1,Fidelio Vallis (FR),,15,2,10,12,0,,p  ,10 12-0  p,Paul O'Brien,Harry Derham,
176,22,1,,6,Warrant Holder,5,11,10,3,9,4,2Fav,,3 9-4,K Shoemark,J & T Gosden,
177,22,2,2¼,1,Rahiebb,2,8,11,3,9,11,Fav,,3 9-11,J Mitchell,R Varian,
178,22,3,16,3,City Landscape (FR),1,50,1,3,9,4,,t   b  ,3 9-4  t   b,Billy Loughnane,Darryll Holland,
179,22,4,nk,2,Big Take,6,150,1,3,9,4,,,3 9-4,Jason Hart,H Palmer,
180,22,5,nse,4,Jedhi Knight,4,250,1,3,9,4,,,3 9-4,P Mulrennan,Jedd O'Keeffe,
181,22,6,7,5,Spirit Of Murray,3,50,1,3,9,4,,,3 9-4,T Eaves,K A Ryan,
182,23,1,,5,Cusack,9,9,2,7,9,6,,p  ,7 9-6  p,Sean Kirrane,D Thompson,
183,23,2,hd,4,Pallas Lord,8,10,3,7,9,7,Fav,t  ,7 9-7  t,Jason Hart,D W Whillans,
184,23,3,2¼,8,Broken Spear,6,4,1,9,9,4,2Fav,,9 9-4,D Nolan,Tony Coyle & Kaine Wood,
185,23,4,1¾,1,Too Much,1,9,2,5,9,6,,h  ,5 9-6  h,Kaiya Fraser,D Thompson,3
186,23,5,2¼,9,Bellagio Man,3,11,1,7,8,13,,p  ,7 8-13  p,Alex Jary,A Brittain,5
187,23,6,1½,6,Trais Fluors,5,7,1,11,9,4,,,11 9-4,Rowan Scott,Miss L A Perratt,
188,23,7,1½,3,Code Purple,10,17,2,6,9,8,,,6 9-8,P Mulrennan,B Haslam,
189,23,8,¾,7,Wait And Hope,7,40,1,4,9,4,,,4 9-4,Joanna Mason,Mrs R Carr,
190,24,1,,5,Lorna B,4,28,1,3,8,12,,,3 8-12,D Swift,Seb Spencer,
191,24,2,nk,2,Inns Of Fear,8,8,13,3,9,3,Fav,t1  ,3 9-3  t1,Billy Loughnane,G Boughey,
192,24,3,nk,1,Double Parked,2,15,2,3,9,3,,,3 9-3,D Allan,T D Easterby,
193,24,4,4,6,Rift Valley,3,7,2,3,8,9,2Fav,,3 8-9,Kaiya Fraser,J R Fanshawe,3
194,24,5,2½,8,Sharon Curly,1,11,1,3,8,10,,,3 8-10,J Fanning,R A Fahey,
195,24,6,4,4,Highfield Artist,5,40,1,3,8,12,,,3 8-12,Jason Hart,J & S Quinn,
196,24,7,4,7,Queen Dinah,7,33,1,3,8,10,,,3 8-10,S A Gray,K A Ryan,
197,24,8,1¾,3,Another Bungle,6,22,1,3,9,1,,,3 9-1,P Mulrennan,M Dods,
198,25,1,,6,Miakoda,1,6,1,3,9,6,J2Fav,t  ,3 9-6  t,K Shoemark,James Owen,
199,25,2,1¾,11,I Can Boogy,9,12,1,3,9,0,,,3 9-0,Faye McManoman,N Tinkler,
200,25,3,hd,1,Flamborough Head,4,6,1,3,9,9,J2Fav,,3 9-9,D Allan,T D Easterby,
201,25,4,6,8,Precious Spartan,8,13,2,3,9,4,,,3 9-4,Billy Loughnane,N Tinkler,
202,25,5,1,12,Ziva's Star,5,40,1,3,8,7,,,3 8-7  (oh 1),Andrea Pinna,Simon Whitaker,7
203,25,6,1,5,Falaise Blanc (FR),10,10,1,3,9,7,,,3 9-7,Jason Hart,K Scott,
204,25,7,½,2,Triple Wishes,3,14,1,3,9,9,,v1  ,3 9-9  v1,O J Orr,R A Fahey,
205,25,8,hd,10,Nave Force,7,17,2,3,8,12,,h1  ,3 8-12  h1,Tommie Jakes,Miss L A Perratt,5
206,25,9,2¼,9,Sandinyourshoes,11,4,1,3,8,13,Fav,,3 8-13,Alex Jary,Mrs Stella Barclay,5
207,25,10,¾,7,Crimson Lad,2,13,2,3,9,5,,,3 9-5,Lewis Edmunds,Jessica Macey,
208,25,11,½,4,Hardlass,12,12,1,3,9,7,,,3 9-7,S H James,Grant Tuer,
209,25,12,5½,3,Call Me Audrey,6,33,1,3,9,8,,,3 9-8,A Mullen,R Menzies,
210,26,1,,4,Lord Abama,10,9,2,6,9,6,,b  ,6 9-6  b,Sean Kirrane,M Dods,
211,26,2,1,2,Rebecca's Girl,1,3,1,5,9,2,2Fav,b  ,5 9-2  b,Rhys Elliott,Gary Rutherford,7
212,26,3,1¾,11,Mayo County,2,15,8,4,9,1,Fav,p  ,4 9-1  p,Ryan Sexton,Miss J A Camacho,
213,26,4,1¼,1,Court Drive,4,6,1,4,9,9,,,4 9-9,D Allan,Miss Gay Kelleway,
214,26,5,nk,7,Match Play,11,17,2,5,9,5,,h1  ,5 9-5  h1,P J McDonald,P T Midgley,
215,26,6,nk,10,Danzart,12,40,1,7,9,3,,,7 9-3,S H James,Mrs Stella Barclay,
216,26,7,4¼,9,Mighty Power,8,25,1,7,9,5,,p  ,7 9-5  p,Lewis Edmunds,L Williamson,
217,26,8,3¼,6,Nazca,9,22,1,6,9,1,,p  ,6 9-1  p,Tommie Jakes,Miss L A Perratt,5
218,26,9,1¼,5,Run This Way,3,28,1,7,9,6,,v  ,7 9-6  v,D Nolan,P T Midgley,
219,26,10,1¾,12,Little Muddy,5,28,1,9,9,0,,,9 9-0,D Swift,Seb Spencer,
220,27,1,,3,Copper Mountain,11,22,1,6,9,9,,t  ,6 9-9  t,Joanna Mason,M & D Easterby,
221,27,2,¾,1,Urban Dandy,7,5,2,5,9,10,Fav,p  ,5 9-10  p,D Nolan,Tony Coyle & Kaine Wood,
222,27,3,1½,5,Marcello Si,12,7,1,7,9,9,,b1  ,7 9-9  b1,P Mulrennan,M Dods,
223,27,4,¾,10,Tantomile,1,9,2,4,9,9,,h  ,4 9-9  h,O J Orr,R A Fahey,
224,27,5,1¼,8,Secret Daay,10,40,1,6,9,9,,b  ,6 9-9  b,Sean Kirrane,D Thompson,
225,27,6,½,6,Martin's Brig,8,4,1,8,9,2,2Fav,b  ,8 9-2  b,Rhys Elliott,D Thompson,7
226,27,7,1½,9,Shark Two One,6,18,1,7,9,6,,,7 9-6,Ben Sanderson,Jessica Macey,3
227,27,8,¾,7,Rainbow Mirage,2,66,1,8,9,9,,p  ,8 9-9  p,Laura Pearson,S Lycett,
228,27,9,7,11,Two B Tanned,3,14,1,4,9,9,,h  ,4 9-9  h,Ryan Sexton,Miss J A Camacho,
229,27,10,6,4,Dandy Lichious,4,13,2,4,9,9,,,4 9-9,Rowan Scott,T Davidson,
230,27,11,¾,2,Bella Puledra,5,80,1,6,9,9,,p1  ,6 9-9  p1,A Elliott,D Thompson,
231,27,12,3¾,12,Willow Baby,9,12,1,5,9,9,,,5 9-9,Billy Loughnane,Jason Ward,
232,28,1,,3,Above (FR),8,4,1,8,9,8,Fav,t   p  ,8 9-8  t   p,Billy Loughnane,R M H Cowell,
233,28,2,nk,7,Fierce,5,14,1,5,9,5,,,5 9-5,Jason Hart,P T Midgley,
